Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Egypt,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,161913830.005478,324504022.010994,360922990.083845,358161004.04904,359999997.965092,415000010.058552,427723995.928472,459503997.881606,490461015.949779,499999999.922391,553999995.894682,584999962.045364,603750388.085846,602478866.032825,593999968.101414,605084469.939377,613947872.028499,622878479.996389,645502927.95309,650042957.924976,666476256.03272,689916331.98417,697382785.932149,714718101.928239,720736022.116472,752394134.094108,754782696.063954,761493790.13069,760028758.040661,759319081.93811,763564801.985951,762844431.898405,761646509.937276,758681352.119304,746050399.892984,739562688.049619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
El Salvador,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45000002.8988652,62999999.3029583,64999999.4992352,68000001.5995266,62499999.3998958,64999997.0981005,77105996.3005164,77118001.5026716,84192002.0003926,50600002.0033146,47648998.9950672,66520997.4966589,44208999.2029398,59376001.5031668,39830999.9964313,61150997.6019949,49120000.3946379,64470999.9010917,67807997.9947636,56155003.5050696,52717000.49873,55402999.9961006,53668998.4985759,52720000.5023615,45999999.0042111,41887001.6955134,59999998.5044324,72100000.5001419,57000000.1030952,56808003.2050906,48452998.8949333,48274001.7972635,40018001.4043064,36496002.0999793,46957001.4013624,68253002.0043431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Fiji,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4886999.86931073,6198999.9991808,7480000.19918052,6797999.9102166,9152000.55940775,7200000.25066981,8999999.78022516,9900000.19024647,8999999.61935855,12099999.8794435,10799999.1908996,12800000.379953,10300000.2506313,7500000.08926726,10100000.279305,7800000.33977799,11299999.8794028,10599999.6197296,10100000.120697,13199999.9406315,12000000.2508365,9999999.81069681,8500000.25051505,9000000.0603581,9000000.1908984,9999999.49958609,9999999.56031062,10200000.0608388,8900000.53025857,6400000.34075497,2500000.05950696,5000000.3105069,9356999.55958155,3177999.96166896,7658999.70393262,6592999.97790384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Finland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40037814.1899735,41878162.3070145,40905833.5568253,43902376.49784,44838751.7470513,46892543.690691,41347344.94255,35305842.3593964,37242604.6576889,42546358.5621807,43216367.2282969,32825040.962978,49217185.229864,54683048.4786088,43598626.2730439,47940727.8415349,52657831.5620067,37029775.8130931,45223844.6710437,59903488.937336,56781373.0611213,41431205.9494602,40581181.159301,44577430.3491778,47506718.2108177,46111135.0892167,41581733.7705822,45370650.7121341,32057667.7175003,37122529.7555007,40193068.757834,40690441.3931617,38335877.7044428,42082746.6587707,39750524.9937878,51441928.000747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
France,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1133841965.01865,1198460105.32776,1274230190.29879,1468950197.56303,1224415769.13819,1316905707.75877,1400443431.66231,1435591517.51453,1578019340.46656,1714030713.08867,1726432842.74697,1789276063.77652,1785992972.9976,1911585328.11703,1945829624.76857,2022457037.43613,2142030630.6878,2158094353.9916,2218257204.88914,2265180151.80951,2132012931.24097,2184428360.50973,1842994055.29127,1882097616.95149,1957537677.99879,2036701611.04729,2159964830.27611,2159937246.20489,2151216839.6026,2224163556.88234,1988737076.00672,2048346842.03,1968957668.95379,2039076637.91979,2005951467.06239,1916236314.00453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47000.0002874429,21000.0000989355,29999.9994982666,300000.000011223,377000.000127747,100000.002993118,99999.9970028342,91999.9989917109,100000.003006642,796000.039991287,199999.998009593,599999.979895015,499999.979051532,499999.972842539,1093999.95003179,813000.059072713,329999.999012677,400000.018978032,135999.998006998,199999.999996188,99999.9970162094,100000.000279729,99999.9960073447,100000.000523235,100000.006021302,100000.000972879,99999.9990061113,99999.9980083398,99999.9989912922,100000.002729648,99999.9968057563,190000.008971146,680000.030200841,579999.985013296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gambia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151999.991971312,300000.007990716,365999.995032712,301999.998984368,399999.998950391,165000.003028445,199999.99994181,493999.991956652,1050000.01996394,1466999.90980537,639999.983975235,318999.997931692,757999.987961017,1100000.01000817,1000000.0280287,3000000.00048322,3000000.00050223,800000.042037921,310000.002984677,659000.013987615,200000.005024337,300000.007051908,200000.005061827,200000.005054961,200000.000989883,344000.013942517,204999.999026184,300000.005015549,2299999.9793965,1000000.00003609,600000.021039143,599999.967918078,600000.000015807,1739000.02032298,1200000.03993371,1670999.92999148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Germany,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1002867431.51137,1048269758.04857,1144948855.75717,1093762623.74519,1152080385.06135,1157909642.54491,1227500180.06127,1273169918.6167,1301733294.76983,1371069061.72728,1375881101.73093,1284600770.34626,1341746019.35332,1307156328.67218,1345013400.02363,1475210136.16844,1492164972.79198,1526329389.01645,1582456972.45582,1478019983.1419,1180192196.75939,1140923570.59804,1093703457.62691,1049821484.19494,1156735751.81291,1172495410.82986,1131121293.08878,1193668891.09332,1246706974.64064,1339606032.48587,1204034063.16146,1223654667.09552,1148051688.39403,1184473949.78606,1193188077.75864,1203942802.75224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ghana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1374999.99986433,1106999.99988987,2586000.00008145,2946000.00006694,3781999.99986879,10999999.9976505,11999999.997372,10099999.9995523,10599999.9972542,8400000.00032749,4999999.99972725,12999999.9996308,12499999.9983363,10999999.9996003,5000000.000251,5000000.00030686,4100000.0002963,5139999.99997778,7048999.99813386,5783000.00017393,8000000.00152321,6999999.99950193,6999999.99978803,5202999.99973566,2699999.99995087,3199999.99964372,7199999.99993561,8706000.00075567,7274000.00025935,8002000.00032753,7048000.00013847,14168999.9964631,14170000.0031463,8559000.00043569,5702000.00023597,11105000.0011993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Greece,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105729120.744668,104936534.400057,113668507.863199,125225718.125783,135408662.407545,148424695.779511,160705092.093091,149356987.009098,187369685.091356,194131383.777071,190749445.900619,222408101.328919,224006605.181152,238928203.619997,244224564.821842,266593444.387691,263396570.242842,232331929.560112,261977243.768169,259104700.22786,251400364.773459,257654365.604089,244861693.933182,200468274.047503,220208367.421114,201772318.412221,215362579.113286,191346827.413851,183171666.109322,184781926.316421,184761073.106067,168659191.295019,165735202.066137,181152270.081538,143762807.455263,136008811.182005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guatemala,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28977000.6963108,13239000.2984695,23570999.0022615,31999998.8037888,36900001.0027132,35099999.7004846,49925998.7960429,52000001.4954757,52000002.0056683,58200001.0065891,51899999.5062039,46999999.4939409,58699997.5047113,41699999.4934685,55499999.000534,59999998.4970947,79999998.5013503,83799997.0035788,61599999.4923444,83400002.5016362,80000001.9941832,98200002.0074257,99999995.4957745,107000000.006706,112000000.998511,114999999.006415,110000000.004159,118444995.992292,100999996.004529,123999995.990937,124499995.00283,114996002.004387,91599998.5063252,118070000.008604,140350001.994681,131424997.007963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guinea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1499999.98310219,1599999.98410976,1700000.01600143,800000.00893786,650000.024027838,600000.00708013,600000.000092226,200000.011109266,199999.999004659,1100000.01190638,42000.001107021,446999.986073757,616999.991041347,NaN,86999.9933976061,171999.993305666,279999.998064575,299999.975906509,260999.998898035,391000.010081045,730999.956941648,1365999.99006133,264999.98604819,1059000.06687608,2299999.9400776,2817000.08903978,2449000.12992931,680000.021133018,1120000.09107146,999999.982136972,999999.985895947,999999.990050477,999999.955865146,1662999.98396924,1674000.05004428,1970000.00014066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99999.9986039528,317000.014984827,99999.9998066291,99999.9977970482,NaN,499999.994876298,66999.9981872655,80999.9969152045,1199999.98101253,199999.990011777,300000.000018555,NaN,NaN,NaN,280999.989993955,166000.004686357,386999.991992591,217999.986993262,203999.987979186,75999.9986194333,99999.9991067224,99999.9980834446,100000.002616705,99999.997782468,99999.9956856859,199999.991009763,199999.997995832,1000000.00997335,1000000.01289942,1000000.03809511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guyana,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6537000.10357001,7379999.88090227,9295000.49966446,9260000.12126038,11199999.7046131,7703000.14161595,6030000.32742193,5067000.14739479,11670999.8579178,6519999.84118439,4259999.92619825,9318000.0773243,9178999.92793504,9563999.78788608,9685999.68915449,7309000.17090383,12441000.2989759,7999999.76649285,10600000.12204,12000000.131961,7999999.63810797,13000000.8089373,10500000.2013111,9999999.63352651,8099999.91894669,12000000.3459835,10900000.1989894,13974000.6802453,13799999.8500588,15530000.4205837,10737000.1111332,11199999.5501868,14421000.4686145,9619000.15982413,19117000.0811008,6179999.92890757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Honduras,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14999999.8963781,15999999.9000511,13999999.5562258,13999999.4372384,9500000.04002908,11399999.7470976,11000000.1864571,15200000.2450914,9900000.30979653,10399999.9996836,16000000.0088896,14099999.9393126,12821000.0646407,19016000.2020179,23000000.5041232,14130999.8031058,11637999.920149,17305999.9970807,21520999.6046068,20299000.9972471,11104999.7400283,19999999.8976787,20921999.2002295,33000001.1946454,11999999.0595913,72299998.4980717,49800001.5016905,82939001.5008972,93893000.5042006,109500000.503276,135900009.564481,110000003.999468,37334999.5038353,51670002.8033905,70652999.2045501,75380999.7999351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hungary,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,391191004.979133,393500002.515507,421842995.030389,492734974.516609,551297993.995579,535838029.983222,522413982.969442,582054999.993308,570128990.020392,570124990.978193,536777984.980925,562929983.529793,646545990.689101,625368961.022451,625905985.977831,558374971.003677,593393000.978753,613827047.986051,646301014.968634,572799975.993543,358644023.02915,264467992.511755,147999994.988564,225300011.818424,243123004.983844,246751992.98843,318505982.772333,285800006.215142,282000010.979678,320600005.183066,320000002.218307,335999983.809491,365000000.993772,289000021.207269,293000025.194265,259999996.516148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
India,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1479000019.99221,1798000050.2925,1838999919.20127,1828999979.84763,1765700000.42382,2748599929.4106,2456900019.70799,2912999999.68147,3419500000.19211,3498100160.62385,3678099970.05241,4068699849.46511,4042899990.83561,4637299939.68089,5333300299.74701,5750000160.14489,6528699980.27412,5702899930.27984,7157499849.74457,7150899809.66861,7565500439.65497,8046271959.36998,8426735030.10448,8778870799.88183,9507169099.1906,9822851799.87396,10315918999.7425,10901899300.0114,11353754999.8796,11586250299.5581,10920200100.4391,11310175200.1646,10470809769.9889,11077860599.8909,11712728899.1958,12723910299.3481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Indonesia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201742006.202187,196316009.493344,347403989.950698,350000008.022969,345000003.066068,341900000.595157,351200025.414579,465199974.47616,548998000.371307,620418971.094334,850931035.069803,997053999.990914,1082399946.0687,1049155016.99418,1285799925.12857,1298900060.03971,1366200044.12014,1467399917.94355,1585400060.10755,1469100051.92286,1609900076.10506,1551699998.13644,1697000025.90276,1557899970.06402,1648999972.01872,1843999966.137,2083999880.11243,1706599977.99696,2120899946.10233,1925499919.85244,1964399959.88195,1953480019.96292,2213000009.97885,2119779908.12567,2309141996.12629,2411944019.96865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Iran (Islamic Republic of),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65253996.0049541,107292000.004213,123798999.995326,194079999.967275,188524989.998649,189980000.002277,194769999.914737,238794989.997212,176744990.00346,289284989.966761,300184990.004663,402130019.983083,493929980.017654,596584000.006372,489527010.013627,467399999.983036,529371999.9398,529400030.078775,527513980.061629,726000000.032158,558099970.02109,658000000.035354,834359999.911577,554999999.917395,608999999.979728,632999999.919083,685224960.027914,830025019.976102,878000000.013007,847800000.007961,862572030.060763,864107970.00795,884203969.931845,850145980.062885,1048560999.98269,946814020.094818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Israel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31970000.0861053,32650000.4057682,33464998.8114504,30339999.4998176,32604001.0094117,37374998.0965407,36495001.798293,38194999.9115362,37619999.8142932,35717000.5081093,39506001.1061709,35829999.0038006,45500001.7895394,47100001.1925007,55499999.6079545,52799996.6082252,49800002.9957259,51999999.3830132,46499998.6289297,48400001.8906123,49600001.1986872,41299997.4958776,43400001.8907078,43999998.2091857,49999998.5055811,50000001.0118284,64999996.8080288,61000000.5034509,61000000.1787625,44000000.0120555,48999998.4865162,45299998.5140354,40500002.3987867,50199998.7886892,52400000.4102067,48800002.1872483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Italy,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,530448542.597749,558801474.77001,614793383.41749,597729868.860866,596740089.515108,646974998.220094,623534616.059555,725848235.364162,924941870.397475,989568823.991791,898808000.648809,891742201.117518,858376371.61524,905145223.659534,918833990.380782,953695713.225042,914947123.232922,953546457.016374,836641116.643034,751255032.690797,792820790.955673,829088641.833824,833756477.105771,839323003.801354,802077363.411966,802074051.107714,798522163.852436,782231960.847305,774575667.723704,798915561.297203,757851039.822926,706294187.933079,720320605.456132,776239313.439008,802177863.594258,743249443.892475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Japan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,621553664.911534,605384411.995218,653907175.746276,731983736.229142,615454192.126889,580834201.162597,623054681.215012,631714855.19787,634731729.040522,673661691.079378,526693451.973709,549985787.16971,587446501.137687,606975719.224195,607588807.824285,597422138.234784,610568084.172397,591109824.06644,566375591.768745,570013228.2148,545409262.019963,513058416.01094,506211278.999802,534096589.115523,518012508.795926,475162846.980486,460723261.012986,446218345.989039,429411863.976697,434138871.012984,443308793.998617,440446690.985313,420118241.012887,493247425.066398,509813383.810535,503881393.12448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Jordan,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1360999.97947241,1394999.9900562,1380000.00015663,1829999.94947683,1989999.95949755,1899999.94052269,3996999.89032845,1400000.01035536,3172999.94021954,6200000.30956756,5999999.81047705,2918000.06074601,7080000.09931364,8830000.20049517,6950000.11903051,10709999.4990534,6099999.74944133,7300999.90019831,14251000.500565,11999999.4993415,7999999.69037136,14808999.7990766,9700000.20095136,6300000.12065153,4000000.05157718,5999999.9388918,5000000.00147267,10946000.1999937,14835000.4999751,12996000.5012372,9403999.79827397,10299999.5016209,13999999.4987768,56316998.9951532,21529000.9995966,21883999.5991652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Kenya,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22000001.1980469,18500000.6016979,18495999.200337,20369999.6978692,19399999.7017794,21882000.1982776,22416999.2007057,25283999.7024783,25416000.5016061,20099999.6004009,26700001.001837,36999999.2992513,27699999.7003128,30000000.3007304,34700001.1990021,48499999.9976636,46199998.9977579,47798002.002238,57600000.5065123,49299997.2005843,49100000.9982222,52399998.0123145,47799999.0005424,42099998.1992058,50800003.502618,33000000.997413,63000000.1900588,50999999.800195,53000000.0004459,54200002.5016184,69910998.9812272,80013998.4880962,56961001.0206142,68061000.5166076,64724001.7108201,72513999.4958203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lao Peoples Democratic Republic,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106000.001031124,100000.005967205,99999.9939759498,99999.9960142597,100000.002012507,100000.000036135,100000.004039414,100000.004002032,51999.9979952848,86999.9999961179,3999999.89968235,3999999.80028394,150000.001991248,518000.000010108,NaN,1400000.05986735,NaN,299999.99905594,100000.002004716,100000.002005344,1100000.02995826,1663000.00040911,3121999.94035317,1900000.03951847,694000.030056265,2092999.95019991,2000000.0902006,5000000.00028787,2859000.10979001,4526000.05977948,3226999.94022759,6220999.59988531,3395000.00043501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lebanon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19000000.8007882,28999998.8007339,33000000.2018607,38599998.0084368,19120000.4994095,6999999.93948703,17700000.2006794,13700000.400016,14400000.2009556,15999999.4991456,13999999.8091144,16899999.9004997,21299998.749332,16999999.6893685,17000000.3107253,11899999.8091995,10599999.5913362,10000000.1895189,11300000.501357,13999999.6200748,10999999.999196,12400000.0009065,14199999.8812065,18000001.0000717,10000000.3792294,24999999.5002469,21999998.2010512,21941999.6001336,23400001.4915748,21999998.3955519,24300000.8017584,29694999.5090774,21317000.3956309,16791000.1007658,17486999.69074,8724000.31014898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lesotho,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25000.0002795314,36999.9982777071,35000.0003112737,134999.99568974,135999.98810752,299999.995803087,300000.01570928,499999.985174708,400000.002285312,400000.014083355,499999.994493984,499999.998794096,500000.005886793,499999.987620162,600000.025849331,100000.001400428,100000.006673522,400000.007590563,400000.001813872,500000.004586398,499999.989024993,799999.972245965,700000.037425418,1000000.03116948,1300000.04713662,1904000.03892701,2081999.95523498,1605999.97674598,1800000.02275107,1863000.02081955,3419999.94488677,4910000.09387837,4899999.99981525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Liberia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1799999.95020388,1400000.0801801,2469999.98022278,2188999.9898804,1199999.97121521,3056000.07979598,4287000.01983719,4008999.97999899,1999000.06991234,4217000.04001285,2067000.04996046,1999999.98016094,699999.992893019,900000.011845668,399999.980012821,1008000.00814236,765000.001928655,1599999.92987818,1599999.85004316,99999.9959266405,100000.000477255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Madagascar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6999999.80238353,5963999.99929464,5918000.0824612,4186999.93979594,4980000.12905157,3514000.08907883,3879999.88772164,4169000.31577189,4667000.24852958,3400000.12250548,4000000.12848386,3499999.92113534,6599999.71840947,7400000.00306893,2000000.01912776,5600000.23883796,6152999.83384966,3567000.23000102,3829999.96470378,2473000.01503337,4355999.70386147,3745000.14594848,3937999.8778087,5972999.67212509,6008000.08235313,7726999.64301585,8917000.21194263,3636000.04088831,3590000.13213587,4296000.13916151,3796000.08992541,3204999.8598663,2181999.92577161,4094999.97282216,2715999.96496243,7257000.22042635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Malawi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8592999.55956503,10302000.3003945,9708999.99984838,12442000.1991656,7453000.00989021,12887999.9994486,18887000.0005778,12831999.7005993,19563000.0009857,14448999.7008835,22800000.7103021,25733000.0094575,24200000.0037603,23116000.4996804,23603000.0094792,15931000.101029,22715000.0003552,29847000.9899463,27201000.7977739,30300001.4904282,29999999.9884678,46000000.9937192,51800000.0105178,48000000.0117273,9059999.7995509,28202000.495905,37899999.0016503,41200001.4982409,34800001.0113206,30000001.509942,34588000.4926575,16781000.5000041,130252999.991198,60989000.9976168,71629998.0110271,66172000.0057896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Malaysia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66080000.744215,66697999.1236712,80816999.2053507,112180994.743023,68877999.1053478,77572997.9648523,89999999.6760811,102000002.993391,109499998.50201,137499999.752452,139299999.561025,127899993.81276,138100002.738623,160999998.083554,216000004.783584,214999999.013536,198900012.600311,208600000.109033,237099997.593785,273100009.809955,262099993.991716,254700002.91373,294900011.214445,301000001.212618,286999991.491046,286000009.010985,255000002.206339,344000019.184846,416999993.349487,362400018.780495,348588011.997254,331916988.985261,372999989.217978,429346993.95483,565937003.085123,634718998.979614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mali,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2999999.97869897,2999999.97025788,3104000.10117905,5042999.94087114,2947000.0200023,1600000.02994136,4499999.99977267,7900000.13907552,5510999.81155643,6758999.69057273,6703999.93061224,3935000.04096729,5559000.02906907,3347999.96995887,20267000.0996944,11187999.8804458,8042999.76091287,9008999.82035945,9000000.00036053,8699999.7917368,9199999.94909251,9500000.06101918,10699999.9785394,12000000.8109902,11999999.8010757,11999999.9013659,11999999.7092998,25600001.0012642,17399999.5986953,18099999.7984302,12709000.0016767,14000000.4010111,14000000.0008276,NaN,152802997.987728,59289000.4985108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,173999.998006116,358000.003010979,1099999.970142,499999.980210356,1899999.98011095,1900000.08980442,1199999.97009278,400000.009987386,NaN,NaN,439999.979982811,440000.019976975,1910000.11993485,899999.999883271,899999.999902492,1999999.90020927,1699999.90989733,3500000.09992811,4499999.99985622,6158000.20027479,3983000.10021045,3999999.9000976,4000000.30002626,4999999.79995706,1522000.06027819,1799999.91014591,2400000.05976903,NaN,2899999.9901058,2900000.00972079,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mexico,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,394329563.086783,422135865.061802,470506475.965189,541788259.102532,574144363.110274,704757161.986865,796293578.066463,762265275.94348,721266730.926132,791834559.89928,865726370.044133,1065909898.00427,1130964915.92079,1041552878.02182,1146414153.88331,1211030203.88293,1273147213.91196,1323810963.88743,1217884346.02106,1241840203.98563,1295594514.13435,1111857447.96218,1181274779.00832,1146389453.98897,1135858093.88383,1010422816.09088,1162090768.09749,1150597601.91111,1283328884.12327,1247957890.09463,1286507497.01731,1317700220.12366,1127370626.09603,874239747.022463,904469535.904709,1170286563.06666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000.00369571,599999.983902987,700000.015869955,1500000.07312918,1600000.03410152,799999.983002256,4399999.85879505,3700000.09101324,4299999.88574978,4600000.14736061,5700000.22022382,9499999.62113312,9699999.91088887,11699999.8108969,11799999.751139,13100000.0611993,12800000.3393445,14300000.1208341,11300000.1189161,10000000.3101924,9099999.93873955,9999999.90950705,10999999.4984715,499999.971058244,499999.993892224,2000000.14000279,1999999.97995132,5000000.16048835,4199999.88853704,2800000.06006163,3400000.02983053,3200000.13004347,4448000.06142794,3986000.07981493,5872999.83859305,3657000.08998748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Morocco,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16759144.8777941,23067123.8104032,25327801.502309,26861145.4999962,30144266.9965849,29061374.5013786,40533591.8026367,32197944.3762256,37197484.1034385,43423444.8981422,38433432.4999979,38630726.8998952,46189859.4973243,52681882.1972006,53872458.0994916,67894701.8024299,82054398.996302,67559687.9958944,91403286.9706886,81742626.1976598,92366589.4818276,79815778.2043791,60078396.5024561,73924814.9044857,74508290.5001368,67341091.9010897,69453261.5971623,92383332.7954683,91596807.2005692,89577109.7974491,73657246.9024752,91168704.2036933,131720793.775161,114951064.908607,133248708.502271,167387977.156495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mozambique,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4187000.17985313,6513000.11376342,8699999.62884892,9000000.00279462,3700000.09714584,3700000.07784692,6700000.2750338,10100000.189481,13999999.6221222,10800000.0791485,16199999.9703915,20100001.6808861,20000001.3687309,7499999.86114373,1692000.09683068,1686000.0359449,1999999.90683625,3000000.10882037,1100000.01911142,1700000.01766443,2199999.94228502,2099999.88270497,3000000.12106744,2000000.00176255,5000000.14836102,4999999.98411632,6999999.91970555,1500000.00407383,3799999.86417616,8000000.08018511,9700000.11177786,16000000.3787595,16000000.1562963,1836000.06104624,3413999.8988521,6400000.05331272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000.00231898,99999.9943153048,100000.002262911,100000.001872676,99999.9986660295,805000.004285031,1972999.99632209,1003000.04269688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nepal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4090999.9506334,5553999.95106409,7713000.10980943,9001999.96896173,8961000.28172027,8421000.33994143,10686999.2784133,13012000.0009398,13745999.6904381,15478999.9385032,16768000.3819548,17976000.7509055,22882000.1184418,28058000.9991565,31655999.100458,31698999.4004609,32898999.5018413,38112997.8016825,39800999.9991657,49274001.8934319,51836999.1048576,57000002.3817616,59399998.9973959,55259001.1170749,66399997.8983378,70000002.9941706,75000000.9843726,77399999.8157064,87399999.4811443,61999997.5797268,51771001.3796585,47204000.6020495,59484002.8850842,5465000.16052966,8118000.0313653,2855999.83994349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
