Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Finland,59105000,61570965,76474160,90750576,101766626,99283324,102568389,109730972,150677610,158363755,168996224,165084800,188680580,205156452,179184185,143786907,148852340,160773394,170729670,169758832,156961755,183160368,172215775,163317980,166992420,173873700,174243832,169810428,184394717,163056000,127500700,128934000,122607000,126636000,122257360,111882000,109563000,103950000,100320000,96860000,97350000.0000001,107400000,99966800,107806220,121267440,101300480,117893760,143251200,110600960,135018880,99540480,NaN,NaN,NaN,NaN
France,436622904.013793,481987538.820616,552727206.875694,602990527.131374,608840654.932411,682044158.064544,779611809.633973,857540887.104136,858863892.19066,1019160300.85709,1067953138.99667,1120769997.99696,1300884542.62151,1112126399.12796,1221559292.50453,1290166477.65182,1314478251.40919,1427827425.76434,1546717006.21572,1564129071.59323,1598470054.38073,1611754135.05735,1699148172.66571,1735290881.16845,1799001086.09176,1922912869.28859,1931242347.73075,1974581839.43041,2028061614.17043,1898729972.26758,1971092116.1781,1657257600.4844,1686977759.41519,1751018527.45627,1827469954.66069,1947236150.51855,1958047060.29874,1944022088.1501,2002039067.92866,1812783729.36749,1871294492.16454,1730461264.1859,1846535064.4538,1824455586.95067,1731555151.4894,1726342398.25159,1883165308.58313,1658832775.92647,1504621331.71952,1630354202.43664,1552417290.07821,NaN,NaN,NaN,NaN
Gabon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47000,21000,30000,300000,377000,100000,100000,92000,100000,796000,200000,600000,500000,500000,1094000,813000,330000,400000,136000,200000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,553000,190000,680000,580000,799000,890000,820000,883000,593000,329000,NaN,NaN,NaN,NaN
Gambia,NaN,NaN,NaN,8000,15000,54000,50000,34000,94000,152000,300000,366000,302000,400000,165000,200000,494000,1050000,1467000,640000,319000,758000,1100000,1000000,3000000,3000000,800000,310000,659000,200000,300000,200000,200000,200000,344000,205000,300000,2300000,1000000,600000,600000,NaN,1739000,1200000,1671000,1672000,1520000,835000,1365000,1785000,2628000,NaN,NaN,NaN,NaN
Germany,877000000,1019620429,1013767227,1087069808,1232255211,1251289093,1257993360,1335115400,1436786064,1484387888,1525095762,1628985204,1540772552,1611997779,1620220700,1745478840,1737171158,1748928172,1797871912,1835184155,1629221586,1685084000,1584893340,1620150714,1698275100,1676548386,1714991870,1715643000,1579353000,1233237000,1198840000,1181040000,1144672650,1281591612,1279710000,1283345840,1318041956,1413941631,1510507500,1402257813,1374626604,1387358408,1432969328,1410301334,1429781796,1295828280,1463812560,1256006250,1270926450,1447052850,1328735340,NaN,NaN,NaN,NaN
Ghana,175000,713000,800000,154000,200000,300000,512000,433000,369000,1375000,1107000,2586000,2946000,3782000,11000000,12000000,10100000,10600000,8400000,5000000,13000000,12500000,11000000,5000000,5000000,4100000,5140000,7049000,5783000,8000000,7000000,7000000,5203000,2700000,3200000,7200000,8706000,7274000,8002000,7048000,14169000,4330000,8559000,5702000,11105000,30171000,25924000,18374000,24844000,28868000,42587000,NaN,NaN,NaN,NaN
Greece,83348000,96667000,115933000,131060000,133929000,145103000,156792000,182121000,190107000,200640000,205699000,212465000,244293000,251500000,275080000,291310000,294000000,341200000,356100000,333300000,373289000,383800000,418000000,426600000,458300000,431600000,388800000,415600000,404200000,427500000,407991600,392214000,327016000,344616000,313110000,337620000,304544000,289372000,288090000,282435000,258912000,270087063,282714051,223699700,202827765,171930516,136017744,174337848,131356464,203258700,139625256,NaN,NaN,NaN,NaN
Guatemala,9035000,8900000,11436000,9050000,7301000,19502000,13592000,23702000,19396000,28977000,13239000,23571000,32000000,36900000,35100000,49926000,52000000,52000000,58200000,51900000,47000000,58700000,41700000,55500000,60000000,80000000,83800000,61600000,83400000,80000000,98200000,100000000,107000000,112000000,115000000,110000000,118445000,101000000,124000000,124500000,114996000,84157000,118070000,140350000,131425000,145722000,133081000,88314000,120544000,142138000,180502000,NaN,NaN,NaN,NaN
Guinea,500000,500000,500000,800000,500000,1000000,1000000,1000000,1000000,1500000,1600000,1700000,800000,650000,600000,600000,200000,200000,1100000,42000,447000,617000,NaN,87000,172000,280000,300000,261000,391000,731000,1366000,265000,1059000,2300000,2817000,2449000,680000,1120000,1000000,1000000,1000000,1794000,1663000,1674000,1970000,1978000,3178000,2795000,1259000,2756000,2580000,NaN,NaN,NaN,NaN
Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000,317000,100000,100000,NaN,500000,67000,81000,1200000,200000,300000,NaN,NaN,NaN,281000,166000,387000,218000,204000,76000,100000,100000,100000,100000,100000,200000,200000,1000000,1000000,1000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guyana,4583000,5050000,5135000,4525000,6044000,5003000,6209000,5626000,6784000,6537000,7380000,9295000,9260000,11200000,7703000,6030000,5067000,11671000,6520000,4260000,9318000,9179000,9564000,9686000,7309000,12441000,8000000,10600000,12000000,8000000,13000000,10500000,10000000,8100000,12000000,10900000,13974000,13800000,15530000,10737000,11200000,13610000,9619000,19117000,6180000,8300000,6364000,18262000,6704000,14136000,6373000,NaN,NaN,NaN,NaN
Honduras,5252000,6245000,7000000,7000000,8000000,10000000,8000000,10000000,13000000,15000000,16000000,14000000,14000000,9500000,11400000,11000000,15200000,9900000,10400000,16000000,14100000,12821000,19016000,23000000,14131000,11638000,17306000,21521000,20299000,11105000,20000000,20922000,33000000,12000000,72300000,49800000,82939000,93893000,109500000,135900000,110000000,32539000,51670000,70653000,75381000,89464000,83396000,44657000,50910000,32495000,58066000,NaN,NaN,NaN,NaN
Hungary,95011000,135219645,134242623,168789744,179611058,184740112,235605792,303357696,346161495,389235045,391139000,418890099,489285855,546887616,531551296,517712274,576234450,564427710,563853625,530873442,556174840,638140902,617239203,617143316,550557750,584492105,604005768,635960184,563062400,352188408,259972044,145632000,221920500,239719278,243544224,314365422,282370400,278898000,317394000,317120000,333648000,301182000,287555000,291828000,259480000,288711000,319680000,316595088,269339391,263543193,296607096,NaN,NaN,NaN,NaN
India,249800000,332334000,375292800,551868800,570201600,730422000,1022184800,1191679600,1334304000,1452378000,1762040000,1798542000,1785104000,1719791800,2671639200,2383193000,2819784000,3303237000,3372168400,3538332200,3905952000,3873098200,4433258800,5087968200,5474000000,6202265000,5406349200,6770995000,6750449600,7126701000,7563495680,7904277430,8217023256,8879695846,9154898064,9593804670,10116962272,10513577130,10705695000,10068424400,10405361000,9610734780,10147320676,10705434306,11604205920,12522389880,13120075150,13526071650,14158118520,15060174220,15761459350,NaN,NaN,NaN,NaN
Indonesia,84752000,98558000,96000000,78737000,83872000,109904000,105200000,198200000,105500000,201742000,196316000,347404000,350000000,345000000,341900000,351200000,465200000,548998000,620419000,850931000,997054000,1082400000,1049155000,1285800000,1298900000,1366200000,1467400000,1585400000,1469100000,1609900000,1551700000,1697000000,1557900000,1649000000,1844000000,2084000000,1706600000,2120900000,1925500000,1964400000,1953480000,1945041085,2058306380,2207539752,2272051248,2257727040,2320530363,2502905562,2721462498,2581299171,2709731313,NaN,NaN,NaN,NaN
Iran (Islamic Republic of),7259000,7695000,12722000,15489000,17000000,32000000,46000000,49000000,55000000,65254000,107292000,123799000,194080000,188525000,189980000,194770000,238795000,176745000,289285000,300185000,402130000,493930000,596584000,489527000,467400000,529372000,529400000,527514000,726000000,546938000,642208000,810163560,536685000,586467000,606414000,653704650,788523750,829710000,797779800,808229964,806212764,774915264,785534904,964676120,866334810,1096953320,881821581,970411776,716573469,355630714,234464981,NaN,NaN,NaN,NaN
Israel,21289000,19245000,21537000,22850000,23925000,24660000,28315000,26870000,29665000,31970000,32650000,33465000,30340000,32604000,37375000,36495000,38195000,37620000,35717000,39506000,35830000,45500000,47100000,55500000,52800000,49800000,52000000,46500000,48400000,49600000,41300000,43400000,44000000,50000000,50000000,65000000,61000000,61000000,44000000,49000000,45300000,44700000,50200000,52400000,48800000,47500000,59400000,45900000,36100000,30200000,37500000,NaN,NaN,NaN,NaN
Italy,347749000,375750992,373484064,401628765,458534631,471061940,474424289,506918265,542145970,585034248,613626268,677969880,657390084,656062320,705504238,680833398,793598300,1010331726,1070285270,970800615,951413184,931055346,956261760,983162828,1008133548,964119078,996392712,878743971,785087771,832375120,859570560,864500000,872922900,837877600,834750000,837456000,818235000,810355000,833280000,792396000,737595594,803597853,803624588,819679674,755057271,750878580,763731200,630045340,457524320,468688700,485550420,NaN,NaN,NaN,NaN
Japan,633400000,657621200,683176200,661988000,682214000,735161600,762709700,759696000,722784600,670306800,656396000,709544000,792458000,665240400,626880000,671814000,683064000,687573000,736596000,580230000,605706000,642020000,656837000,651184800,633080000,643104000,618825000,590080000,589079000,553860000,513216000,501072000,517200000,492179200,439407500,419082300,398140800,376040000,378805000,385046000,382360000,419514490,429568030,443427000,437298970,417361740,406440780,370133960,350111410,360548100,347442790,NaN,NaN,NaN,NaN
Jordan,418000,561000,965000,1400000,1800000,647000,1987000,2111000,1494000,1361000,1395000,1380000,1830000,1990000,1900000,3997000,1400000,3173000,6200000,6000000,2918000,7080000,8830000,6950000,10710000,6100000,7301000,14251000,12000000,8000000,14809000,9700000,6300000,4000000,6000000,5000000,10946000,14835000,12996000,9404000,10300000,88819000,56317000,21529000,21884000,11650000,36936000,22219000,5149000,15799000,32808000,NaN,NaN,NaN,NaN
Kenya,3000000,3500000,7324000,10332000,13000000,11787000,13000000,10800000,16000000,22000000,18500000,18496000,20370000,19400000,21882000,22417000,25284000,25416000,20100000,26700000,37000000,27700000,30000000,34700000,48500000,46200000,47798000,57600000,49300000,49100000,52400000,47800000,42100000,50800000,33000000,63000000,51000000,53000000,54200000,69911000,80014000,62724000,68061000,64724000,72514000,77667000,79441000,73071000,67372000,70788000,75532000,NaN,NaN,NaN,NaN
Lao Peoples Democratic Republic,NaN,NaN,50000,50000,100000,400000,270000,851000,405000,106000,100000,100000,100000,100000,100000,100000,100000,52000,87000,4000000,4000000,150000,518000,NaN,1400000,NaN,300000,100000,100000,1100000,1663000,3122000,1900000,694000,2093000,2000000,5000000,2859000,4526000,3227000,6221000,3395000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lebanon,7853000,5912000,9959000,11038000,10016000,11500000,12532000,13426000,16000000,19000000,29000000,33000000,38600000,19120000,7000000,17700000,13700000,14400000,16000000,14000000,16900000,21300000,17000000,17000000,11900000,10600000,10000000,11300000,14000000,11000000,12400000,14200000,18000000,10000000,25000000,22000000,21942000,23400000,22000000,24300000,29695000,19678000,16791000,17487000,8724000,7990000,13184000,14702000,17513000,20843000,16900000,NaN,NaN,NaN,NaN
Lesotho,10000,25000,19000,30000,50000,50000,100000,16000,23000,25000,37000,35000,135000,136000,300000,300000,500000,400000,400000,500000,500000,500000,500000,600000,100000,100000,400000,400000,500000,500000,800000,700000,1000000,1300000,1904000,2082000,1606000,1800000,1863000,3420000,4910000,4900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Liberia,50000,50000,100000,200000,300000,1400000,1600000,1200000,1500000,1800000,1400000,2470000,2189000,1200000,3056000,4287000,4009000,1999000,4217000,2067000,2000000,700000,900000,400000,1008000,765000,1600000,1600000,100000,100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
