Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Congo,NaN,NaN,NaN,NaN,299999.9904,NaN,NaN,NaN,NaN,700000.0672,NaN,NaN,NaN,NaN,799999.9392,NaN,NaN,NaN,NaN,1099999.9593,NaN,NaN,NaN,NaN,1200000.11,NaN,NaN,NaN,NaN,1100000.0819,NaN,NaN,NaN,NaN,1299999.8923,NaN,NaN,NaN,NaN,1599999.9344,NaN,NaN,NaN,NaN,2600000.052,NaN,NaN,NaN,NaN,3900000.0078,NaN,NaN,NaN,NaN,NaN
Costa Rica,NaN,NaN,NaN,NaN,14799999.888,NaN,NaN,NaN,NaN,37400000.0427,NaN,NaN,NaN,NaN,31100000.1025,NaN,NaN,NaN,NaN,39699999.981,NaN,NaN,NaN,NaN,49000000.1504,NaN,NaN,NaN,NaN,55600000.1088,NaN,NaN,NaN,NaN,69999999.7798,NaN,NaN,NaN,NaN,72999999.84,NaN,NaN,NaN,NaN,63000000.1319,NaN,NaN,NaN,NaN,66999999.864,NaN,NaN,NaN,NaN,NaN
Cuba,NaN,NaN,NaN,NaN,89999999.2738,NaN,NaN,NaN,NaN,158799999.975,NaN,NaN,NaN,NaN,156300000.4056,NaN,NaN,NaN,NaN,267400001.0165,NaN,NaN,NaN,NaN,293600000.1217,NaN,NaN,NaN,NaN,282999999.4524,NaN,NaN,NaN,NaN,99999999.9696,NaN,NaN,NaN,NaN,77999998.9202,NaN,NaN,NaN,NaN,45099999.5468,NaN,NaN,NaN,NaN,52000000.8294,NaN,NaN,NaN,NaN,NaN
C?te dIvoire,NaN,NaN,NaN,NaN,4999999.994,NaN,NaN,NaN,NaN,7799999.3181,NaN,NaN,NaN,NaN,10899998.0826,NaN,NaN,NaN,NaN,19699999.1951,NaN,NaN,NaN,NaN,8200001.628,NaN,NaN,NaN,NaN,13500002.4783,NaN,NaN,NaN,NaN,35999997.2235,NaN,NaN,NaN,NaN,40000000.249,NaN,NaN,NaN,NaN,41000001.4305,NaN,NaN,NaN,NaN,39499997.2387,NaN,NaN,NaN,NaN,NaN
Democratic Republic of the Congo,NaN,NaN,NaN,NaN,4999999.165,NaN,NaN,NaN,NaN,10900002.1025,NaN,NaN,NaN,NaN,11599998.8811,NaN,NaN,NaN,NaN,15700001.0016,NaN,NaN,NaN,NaN,17600000.2472,NaN,NaN,NaN,NaN,16199997.9418,NaN,NaN,NaN,NaN,19000002.5394,NaN,NaN,NaN,NaN,23599998.4326,NaN,NaN,NaN,NaN,38699998.106,NaN,NaN,NaN,NaN,57199997.0109,NaN,NaN,NaN,NaN,NaN
Denmark,NaN,NaN,NaN,NaN,184100000.1,NaN,NaN,NaN,NaN,263299998.911,NaN,NaN,NaN,NaN,291600001.0698,NaN,NaN,NaN,NaN,302999999.7648,NaN,NaN,NaN,NaN,290399998.9728,NaN,NaN,NaN,NaN,280400000.221,NaN,NaN,NaN,NaN,201699999.1476,NaN,NaN,NaN,NaN,168699999.2985,NaN,NaN,NaN,NaN,183899999.68,NaN,NaN,NaN,NaN,192100001.0746,NaN,NaN,NaN,NaN,NaN
Dominican Republic,NaN,NaN,NaN,NaN,9999999.745,NaN,NaN,NaN,NaN,15700000.2367,NaN,NaN,NaN,NaN,30899999.792,NaN,NaN,NaN,NaN,30000000.4114,NaN,NaN,NaN,NaN,32999999.7366,NaN,NaN,NaN,NaN,46800000.0888,NaN,NaN,NaN,NaN,49400000.091,NaN,NaN,NaN,NaN,47500000.2341,NaN,NaN,NaN,NaN,41899999.7509,NaN,NaN,NaN,NaN,60299999.7832,NaN,NaN,NaN,NaN,NaN
Ecuador,NaN,NaN,NaN,NaN,4900000.6049,NaN,NaN,NaN,NaN,17999999.5756,NaN,NaN,NaN,NaN,13499999.9264,NaN,NaN,NaN,NaN,40699999.2465,NaN,NaN,NaN,NaN,43199999.5072,NaN,NaN,NaN,NaN,36899999.9742,NaN,NaN,NaN,NaN,55999999.2816,NaN,NaN,NaN,NaN,71599999.094,NaN,NaN,NaN,NaN,62900000.7412,NaN,NaN,NaN,NaN,131799998.822,NaN,NaN,NaN,NaN,NaN
Egypt,NaN,NaN,NaN,NaN,284799999.122,NaN,NaN,NaN,NaN,330799999.166,NaN,NaN,NaN,NaN,417999999.157,NaN,NaN,NaN,NaN,553900000.5392,NaN,NaN,NaN,NaN,639999999.1896,NaN,NaN,NaN,NaN,744799998.5952,NaN,NaN,NaN,NaN,959299997.2943,NaN,NaN,NaN,NaN,1058000001.0525,NaN,NaN,NaN,NaN,1260599997.4814,NaN,NaN,NaN,NaN,1112399998.7602,NaN,NaN,NaN,NaN,NaN
El Salvador,NaN,NaN,NaN,NaN,19600000.1806,NaN,NaN,NaN,NaN,45000000.1944,NaN,NaN,NaN,NaN,64999999.932,NaN,NaN,NaN,NaN,47600000.1834,NaN,NaN,NaN,NaN,61100000.0314,NaN,NaN,NaN,NaN,52699999.686,NaN,NaN,NaN,NaN,40999999.7946,NaN,NaN,NaN,NaN,51000000.2675,NaN,NaN,NaN,NaN,45200000.0996,NaN,NaN,NaN,NaN,46900000.0846,NaN,NaN,NaN,NaN,NaN
Fiji,NaN,NaN,NaN,NaN,399999.9758,NaN,NaN,NaN,NaN,499999.9764,NaN,NaN,NaN,NaN,900000.0294,NaN,NaN,NaN,NaN,1300000.0032,NaN,NaN,NaN,NaN,1100000.0676,NaN,NaN,NaN,NaN,1699999.92,NaN,NaN,NaN,NaN,1699999.974,NaN,NaN,NaN,NaN,1000000.0014,NaN,NaN,NaN,NaN,1500000.07,NaN,NaN,NaN,NaN,1400000.0544,NaN,NaN,NaN,NaN,NaN
Finland,NaN,NaN,NaN,NaN,7299999.9345,NaN,NaN,NaN,NaN,10699999.8872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9300000.528,NaN,NaN,NaN,NaN,7399999.256,NaN,NaN,NaN,NaN,9199999.8379,NaN,NaN,NaN,NaN,2000000.725,NaN,NaN,NaN,NaN,96899999.7007,NaN,NaN,NaN,NaN,99499999.096,NaN,NaN,NaN,NaN,101799999.8568,NaN,NaN,NaN,NaN,NaN
France,NaN,NaN,NaN,NaN,840600005.96,NaN,NaN,NaN,NaN,1399200005.7504,NaN,NaN,NaN,NaN,1661099999.3211,NaN,NaN,NaN,NaN,2062300006.1543,NaN,NaN,NaN,NaN,2289999996.0556,NaN,NaN,NaN,NaN,2345700003.4296,NaN,NaN,NaN,NaN,1970800006.1642,NaN,NaN,NaN,NaN,1707299996.7996,NaN,NaN,NaN,NaN,1703999997.672,NaN,NaN,NaN,NaN,1823200005.9375,NaN,NaN,NaN,NaN,NaN
Gabon,NaN,NaN,NaN,NaN,99999.9936,NaN,NaN,NaN,NaN,299999.9834,NaN,NaN,NaN,NaN,299999.952,NaN,NaN,NaN,NaN,399999.9207,NaN,NaN,NaN,NaN,399999.9585,NaN,NaN,NaN,NaN,400000.0736,NaN,NaN,NaN,NaN,499999.99,NaN,NaN,NaN,NaN,599999.9356,NaN,NaN,NaN,NaN,999999.927,NaN,NaN,NaN,NaN,1499999.958,NaN,NaN,NaN,NaN,NaN
Gambia,NaN,NaN,NaN,NaN,99999.9968,NaN,NaN,NaN,NaN,299999.9268,NaN,NaN,NaN,NaN,300000.051,NaN,NaN,NaN,NaN,399999.996,NaN,NaN,NaN,NaN,500000.0472,NaN,NaN,NaN,NaN,400000.0956,NaN,NaN,NaN,NaN,499999.9417,NaN,NaN,NaN,NaN,599999.938,NaN,NaN,NaN,NaN,999999.9478,NaN,NaN,NaN,NaN,1499999.76,NaN,NaN,NaN,NaN,NaN
Germany,NaN,NaN,NaN,NaN,1232200003.968,NaN,NaN,NaN,NaN,1484400001.8825,NaN,NaN,NaN,NaN,1620199997.6058,NaN,NaN,NaN,NaN,1835099996.2272,NaN,NaN,NaN,NaN,1698300000.705,NaN,NaN,NaN,NaN,1233200001.8116,NaN,NaN,NaN,NaN,1279699998.7203,NaN,NaN,NaN,NaN,1402599991.052,NaN,NaN,NaN,NaN,1430499994.4224,NaN,NaN,NaN,NaN,1446699996.5312,NaN,NaN,NaN,NaN,NaN
Ghana,NaN,NaN,NaN,NaN,1900000.137,NaN,NaN,NaN,NaN,4199999.628,NaN,NaN,NaN,NaN,4399999.338,NaN,NaN,NaN,NaN,6000000.5934,NaN,NaN,NaN,NaN,6699998.7052,NaN,NaN,NaN,NaN,6200000.0055,NaN,NaN,NaN,NaN,7200000.2556,NaN,NaN,NaN,NaN,9000002.1298,NaN,NaN,NaN,NaN,14700002.6648,NaN,NaN,NaN,NaN,21700002.9202,NaN,NaN,NaN,NaN,NaN
Greece,NaN,NaN,NaN,NaN,128799999.5718,NaN,NaN,NaN,NaN,200599999.9088,NaN,NaN,NaN,NaN,255300000.5595,NaN,NaN,NaN,NaN,333399999.08,NaN,NaN,NaN,NaN,458300000.274,NaN,NaN,NaN,NaN,427500000.9286,NaN,NaN,NaN,NaN,313100000.7093,NaN,NaN,NaN,NaN,282399998.9536,NaN,NaN,NaN,NaN,225899998.742,NaN,NaN,NaN,NaN,196199999.579,NaN,NaN,NaN,NaN,NaN
Guatemala,NaN,NaN,NaN,NaN,7299999.8653,NaN,NaN,NaN,NaN,29000000.3943,NaN,NaN,NaN,NaN,35100000.4572,NaN,NaN,NaN,NaN,51899999.7878,NaN,NaN,NaN,NaN,60000000.5689,NaN,NaN,NaN,NaN,80000000.2807,NaN,NaN,NaN,NaN,114999999.9498,NaN,NaN,NaN,NaN,124499999.6276,NaN,NaN,NaN,NaN,83400000.84,NaN,NaN,NaN,NaN,110400000.1725,NaN,NaN,NaN,NaN,NaN
Guinea,NaN,NaN,NaN,NaN,799999.5432,NaN,NaN,NaN,NaN,1800000.396,NaN,NaN,NaN,NaN,1900000.4112,NaN,NaN,NaN,NaN,2600000.4624,NaN,NaN,NaN,NaN,2899999.3968,NaN,NaN,NaN,NaN,2700000.4332,NaN,NaN,NaN,NaN,3200001,NaN,NaN,NaN,NaN,3899998.9728,NaN,NaN,NaN,NaN,6499999.3344,NaN,NaN,NaN,NaN,9600001.209,NaN,NaN,NaN,NaN,NaN
Guinea-Bissau,NaN,NaN,NaN,NaN,99999.8852,NaN,NaN,NaN,NaN,300000.0107,NaN,NaN,NaN,NaN,299999.9714,NaN,NaN,NaN,NaN,400000.0704,NaN,NaN,NaN,NaN,399999.9168,NaN,NaN,NaN,NaN,399999.9513,NaN,NaN,NaN,NaN,500000.1248,NaN,NaN,NaN,NaN,600000.0675,NaN,NaN,NaN,NaN,900000.192,NaN,NaN,NaN,NaN,1400000.084,NaN,NaN,NaN,NaN,NaN
Guyana,NaN,NaN,NaN,NaN,800000.0275,NaN,NaN,NaN,NaN,1000000.0542,NaN,NaN,NaN,NaN,899999.95,NaN,NaN,NaN,NaN,999999.936,NaN,NaN,NaN,NaN,1200000.0163,NaN,NaN,NaN,NaN,1599999.984,NaN,NaN,NaN,NaN,1900000.0508,NaN,NaN,NaN,NaN,3699999.9123,NaN,NaN,NaN,NaN,5600000.0152,NaN,NaN,NaN,NaN,4599999.959,NaN,NaN,NaN,NaN,NaN
Honduras,NaN,NaN,NaN,NaN,8300000.0166,NaN,NaN,NaN,NaN,11500000.281,NaN,NaN,NaN,NaN,10299999.797,NaN,NaN,NaN,NaN,11399999.7852,NaN,NaN,NaN,NaN,13499999.947,NaN,NaN,NaN,NaN,17500000.0548,NaN,NaN,NaN,NaN,21299999.6663,NaN,NaN,NaN,NaN,40300000.35,NaN,NaN,NaN,NaN,60999999.8567,NaN,NaN,NaN,NaN,50699999.493,NaN,NaN,NaN,NaN,NaN
Hungary,NaN,NaN,NaN,NaN,179599997.9566,NaN,NaN,NaN,NaN,389000001.6987,NaN,NaN,NaN,NaN,531499998.9028,NaN,NaN,NaN,NaN,530899997.6403,NaN,NaN,NaN,NaN,550600000.608,NaN,NaN,NaN,NaN,352099998.7058,NaN,NaN,NaN,NaN,243299999.6374,NaN,NaN,NaN,NaN,317100000.1092,NaN,NaN,NaN,NaN,324999997.938,NaN,NaN,NaN,NaN,258399999.6028,NaN,NaN,NaN,NaN,NaN
India,NaN,NaN,NaN,NaN,543000077.991,NaN,NaN,NaN,NaN,1286400082.6985,NaN,NaN,NaN,NaN,1855200073.3887,NaN,NaN,NaN,NaN,3388499970.96,NaN,NaN,NaN,NaN,5473999939.2442,NaN,NaN,NaN,NaN,7126699937.8086,NaN,NaN,NaN,NaN,9154799965.008,NaN,NaN,NaN,NaN,10059599992.5,NaN,NaN,NaN,NaN,11603600071.632,NaN,NaN,NaN,NaN,15068000088.297,NaN,NaN,NaN,NaN,NaN
Indonesia,NaN,NaN,NaN,NaN,89900004.2783,NaN,NaN,NaN,NaN,183800000.682,NaN,NaN,NaN,NaN,338800002.9084,NaN,NaN,NaN,NaN,850800004.9126,NaN,NaN,NaN,NaN,1298899993.9972,NaN,NaN,NaN,NaN,1609899990.5007,NaN,NaN,NaN,NaN,1843999993.2744,NaN,NaN,NaN,NaN,1964399989.1832,NaN,NaN,NaN,NaN,2362099990.7707,NaN,NaN,NaN,NaN,2822600014.2806,NaN,NaN,NaN,NaN,NaN
Iran (Islamic Republic of),NaN,NaN,NaN,NaN,16999999.9794,NaN,NaN,NaN,NaN,70200003.1436,NaN,NaN,NaN,NaN,183299995.112,NaN,NaN,NaN,NaN,298800003.0918,NaN,NaN,NaN,NaN,467399999.248,NaN,NaN,NaN,NaN,546899998.3828,NaN,NaN,NaN,NaN,606399994.7232,NaN,NaN,NaN,NaN,808199998.4325,NaN,NaN,NaN,NaN,814800006.526,NaN,NaN,NaN,NaN,956500002.501,NaN,NaN,NaN,NaN,NaN
