Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Honduras,5251500,6244224,6998400,6998400,7999680,10002258,7998183,9996766,13000240,15002876,15998685,14001005,14001492,9497625,11403064,11000106,15201900,9903036,10398519,15999028,14101344,12819395,19016880,22998906,14128764,11637756,17306894,21520970,20303283,11107382,20001150,20920640,33001479,11996790,72303132,49798800,82933568,93896100,109497960,135908475,110008437,37331732,32539320,51675900,70654819,75382394,89459181,83398182,44658418,50899684,50350818,83379151,73701201,NaN,NaN
Hungary,94995288,135363007,134354208,169121680,179966412,185312016,236533632,304573033,347883712,391176800,393488472,421858164,492747840,551302129,535834845,522392715,582058074,570114428,570118396,536783370,562942160,646535088,625370500,625884918,558376740,593376005,613823476,646302090,572795627,358626947,264448350,148016768,225316525,243115300,246769056,318519160,285821312,281987463,320610675,319991640,335981802,364983255,302999824,288990429,292991520,259989075,288987192,319997684,316898522,272040327,272566160,303433638,302705315,NaN,NaN
India,249553778,333660336,376851605,555045840,574138840,738517710,1035360381,1209063550,1356505500,1479268067,1798706880,1839131451,1829029360,1766340700,2749302486,2456942544,2912292648,3419440944,3497902947,3678131586,4068009136,4042642770,4637589990,5332739520,5750548011,6528934986,5703387084,7156904871,7151578945,7565854568,8046781874,8426054250,8779266837,9507672704,9821991231,10315376214,10901680266,11354576772,11585602348,10919619242,11309934840,10470929238,10468496610,11078266290,11712879056,12723830649,13761536866,14418455922,14863407248,15557491528,16450394655,17368194056,16860607940,NaN,NaN
Indonesia,84734426,98598168,96023796,78776163,83914950,109946512,105253013,198163053,105428862,201703936,196334588,347334448,350027766,345037462,341967347,351232821,465226767,548977200,620467186,850899522,997041177,1082487060,1049207712,1285763734,1298910165,1366132118,1467302210,1585299782,1469080173,1609845600,1551609509,1697096789,1557989392,1649061850,1844113312,2084090040,1706619064,2120896800,1925497158,1964311648,1953371380,2212956018,1974782985,2119775166,2309138860,2411928620,2435615705,2503334213,2700077574,2935859094,2784662091,2933909652,2946951770,NaN,NaN
Iran (Islamic Republic of),7227770,7720032,12722800,15497600,16993729,31991783,46030728,48974088,54973562,65208216,107315172,123768800,194089222,188491754,190016800,194814030,238766334,176704605,289277175,300217290,402141620,493963445,596622559,489561886,467451800,529390723,529385636,527524200,726024648,558073960,658026564,834368976,554950233,608976960,633011688,685169462,830005466,878030568,847785290,862527800,864110043,884206992,835018707,850208232,1048596309,946783563,1204184184,967988820,1065246000,765228134,368991495,242603608,307879920,NaN,NaN
Israel,21292215,19244498,21540015,22852044,23927379,24661360,28313600,26871990,29662970,31975152,32653584,33460869,30337164,32600267,37376748,36496722,38190528,37622988,35723520,39503937,35826176,45499320,47099591,55495896,52803122,49797414,51996420,46505305,48403320,49603584,41293602,43402534,44005150,50008014,49996980,65007225,61003224,61011145,44003970,48995505,45294808,40499578,44701422,50201150,52401700,48796920,47495917,59409322,45902346,36099665,30196232,38395648,38696130,NaN,NaN
Italy,347759232,376461002,375034136,403658812,461732625,475379983,479675120,513647413,550421568,594507408,624912350,691800930,672202440,672214788,724293846,699728592,817287168,1042676844,1106761370,1006014243,987966896,967817575,996074660,1026300756,1054540060,1010589996,1046609760,924069600,827260540,878912575,906669130,909953106,917886944,879212000,875011500,875950456,855027376,844953805,867988053,828011310,773180028,785346912,845020360,846830006,866471860,800718424,798819736,812461593,670259344,514470594,498564480,516526278,685125826,NaN,NaN
Japan,633393491,659633290,687331865,667973977,690473718,745598130,775918009,775207708,739782304,688202496,675999236,732979062,821185035,690782280,652986424,702020801,715983585,722988552,776992385,613989494,643017472,682985030,700986092,697185150,680007264,692999142,668978715,640008464,640994624,611980700,576001556,571981072,600008332,580401408,527487158,511711258,495199996,476000685,479486700,487393104,483995468,462983310,531034752,543759398,561310992,553550350,528295534,514464002,468524880,434735607,449466022,439814382,432516231,NaN,NaN
Jordan,418971,560070,963133,1401109,1800000,647710,1988383,2111400,1495490,1362200,1396215,1381924,1830586,1988217,1900225,3995880,1399140,3174514,6202224,6001408,2918078,7080660,8829702,6950314,10707070,6101550,7303104,14249779,11996880,8001108,14810652,9701745,6300504,3999240,5999506,5001075,10948168,14831775,12996320,9402138,10301610,13997919,88842547,56326931,21533397,21881160,11651346,36936700,22219756,5148897,15801810,32802315,30941510,NaN,NaN
Kenya,3010350,3505767,7317128,10322342,13002900,11777985,12998976,10788332,16008300,21986304,18486927,18483440,20358450,19406518,21872376,22406828,25284369,25433408,20101228,26711650,37001090,27710344,30002148,34702476,48511491,46185480,47790249,57610500,49320501,49085487,52404198,47806200,42090300,50788010,33002335,62990638,51013480,53006745,54190334,69923523,80001520,56975789,62724560,68053177,64740268,72518934,77686518,79424943,73052104,67359712,70810560,111970042,113642382,NaN,NaN
