Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Chile,15603523.14895,22389022.63656,25906919.99014,31068743.85842,31627960.21924,36278501.41827,36758552.95007,30324872.1172,34226751.6147,38494827.95112,45088877.23899,52531925.55027,59283797.1319,52070502.4334,36691275.7596,48555932.60592,37094215.66344,49330728.12668,56717527.28874,50852801.19348,47723307.53385,48058348.0416,64874664.8064,86287778.33326,104452992.73409,135993174.82275,142714234.68734,152497516.60139,156889989.21186,164097968.1224,157403215.4331,174004634.43664,195011377.281,195011491.80059,214998368.92468,225011701.81737,219994648.37694,215002328.77848,235984907.87328,234991763.01205,225997346.0294,209989930.0723,221063346.75912,292670467.23,240719232.14571,271151505.66079,324388594.5232,394596856.34346,345710766.18568,412479233.21851,NaN,NaN,NaN,NaN,NaN
China,354879530.19,528905701.121,635971611.968,816633360.296,1197695957.502,1746882549.225,1281519651.984,1404631932.158,1725352749.684,2206656691.328,2208037977.441,2529296863.604,2919650791.681,2525440156.673,3308162035.584,3122885586.481,4648694779.3008,6102080581.3625,7000346234.0966,7971994957.3749,7592286611.7231,8092270146.74,9054923560.356,10026068532.708,9148085027.554,8982228288.288,11126785614.516,12268551452.842,12503575895.8,12977850436.463,13260316373.424,13516407980.973,11984598776.535,12770729916.7,15871098161.608,16887598279.398,15352015348.32,15327146005.641,16185433171.95,14859280577.241,15065314835.947,17087066407.21,19118394443.484,17840148804.303,18847228304.848,20951572978.976,21906019819.864,22323879422.256,24798656772.216,23569748642.672,NaN,NaN,NaN,NaN,NaN
Colombia,22989984.31075,39985348.524,36594825.61592,53072730.23052,45018378.69675,44739328.6278,46997098.39341,53023897.9634,54271249.40064,63509474.38176,78170694.21009,109024033.30596,125710974.9216,122676637.29726,111308706.44374,142748936.42214,143991352.38228,133726286.2404,151031455.21308,151191077.29658,143019061.16608,149391181.81143,157384062.77153,181014103.12167,184083051.01248,224453835.935,244982561.97132,261697833.29856,268897065.18065,311793248.1348,298911053.32854,255398321.4339,251913205.87884,252809665.62488,241402184.62724,235992518.5366,265209110.17185,296780022.82726,299791340.90955,334299268.47651,301364952.042,335382196.39227,369720349.8288,351919023.55218,481578860.09493,543976075.52802,574574505.0524,465232761.00582,547715484.07154,526321752.50044,NaN,NaN,NaN,NaN,NaN
Comoros,13381.2775404,16811.5777722,19748.9272328,19869.7509359,22972.8042549,24490.4228856,27440.6762596,28009.9163054,30026.2022424,33207.033861,32727.0173397,37395.119888,38699.30989,40025.1408636,39383.8451226,40725.9128903,40863.71032,42232.8293124,45301.7471436,46310.9242414,46470.3596208,48008.093796,48169.554972,48718.2700596,51159.275223,49645.4777379,47960.5388484,52464.3568317,51697.2213815,49699.0706805,100214.5906825,99894.009536,100026.4270416,100039.188429,99932.2936654,99705.7427828,100021.932655,100248.3804412,99692.7751728,99724.7817396,99667.046205,99968.3700468,55220.9908372,56844.4882824,58476.719752,56451.972731,57185.115234,59384.542743,58651.40024,59384.542743,NaN,NaN,NaN,NaN,NaN
Congo,197719.266732,300003.337588,499790.956364,501271.58809,697694.43368,751199.5285,835966.331514,998845.160518,2615993.220456,3138950.114838,4599399.749098,3599135.789504,1200398.779734,202193.960202,201723.67332,118688.179421,1951198.69987,1987724.25306,92235.01284,173811.171588,153001.41078,897561.70592,800626.727786,897474.557584,1300249.98729,2314841.781576,101970.54982,499629.155816,209018.309427,642318.731964,1299863.298915,1099952.08214,1001254.240545,901810.4536,998154.215307,1998289.120905,2000225.517312,2002134.276354,1998750.353139,2000559.16288,2646891.455979,195833.17709,2619367.706826,733047.152958,10643.07167,26655.60158,63973.443792,250562.654852,911621.574036,111953.526636,NaN,NaN,NaN,NaN,NaN
Costa Rica,6225975.744156,8829253.837917,20999774.084058,23998295.271231,9999094.069423,16698658.01877,15701282.931846,28998965.497359,39981665.56059,37366095.951366,26801517.965492,25899313.44465,34000170.625836,33900928.339968,31098565.281707,28488222.2692,40543517.447748,40878305.65698,39401505.29585,40498710.721794,45201537.392431,48999452.012354,54000481.427904,50601941.87211,49001411.5542,52000851.10077,54998683.318593,58968441.884202,63000992.250999,55598666.77744,62399614.672071,65000532.981555,59999126.241978,69999302.126258,70001386.84355,88999945.129984,100000000.826585,103988511.6354,79997961.978894,67999169.901608,53222442.954429,52066338.979545,65179003.334765,61339987.456672,88826109.69123,71159610.581526,66198156.44061,67842887.575236,71364066.109311,57102157.182264,NaN,NaN,NaN,NaN,NaN
Cuba,40006688.44455,48749026.7033,63653089.46037,76003539.81,89999051.73416,144002007.4517,170007287.01992,172692732.05555,175601354.64804,158801774.70576,122902866.75614,103106146.0754,130389409.6356,139798914.12666,156304804.76352,187188540.85782,222988883.65417,225005109.59655,280414086.87271,267400087.6218,314988778.36134,276713853.02991,248695547.2473,294413332.48404,293607969.6928,328384652.13375,306397420.0262,304697211.74113,366655389.80823,282990336.89184,240005189.7673,192005267.65524,120002069.32909,72012501.93537,99990096.09291,100016345.26729,132997663.5549,106987487.57723,72283020.45687,78018745.18016,116609619.75879,67697664.04394,24856593.92985,41820742.355,30725602.11091,43648408.41776,51784286.66524,58339259.66084,28379177.20448,47080129.57428,NaN,NaN,NaN,NaN,NaN
C?te dIvoire,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Democratic Republic of the Congo,197719.266732,300003.337588,499790.956364,501271.58809,697694.43368,751199.5285,835966.331514,998845.160518,2615993.220456,3138950.114838,4599399.749098,3599135.789504,1200398.779734,202193.960202,201723.67332,118688.179421,1951198.69987,1987724.25306,92235.01284,173811.171588,153001.41078,897561.70592,800626.727786,897474.557584,1300249.98729,2314841.781576,101970.54982,499629.155816,209018.309427,642318.731964,1299863.298915,1099952.08214,1001254.240545,901810.4536,998154.215307,1998289.120905,2000225.517312,2002134.276354,1998750.353139,2000559.16288,2646891.455979,195833.17709,2619367.706826,733047.152958,10643.07167,26655.60158,63973.443792,250562.654852,911621.574036,111953.526636,NaN,NaN,NaN,NaN,NaN
Denmark,133482288.8412,142164995.1594,152801830.45754,168691988.52417,191593725.15549,214861652.0922,232622979.47364,247986127.92528,270204150.6552,289334204.31267,308248854.16908,329469936.04096,365141898.3424,300440334.77574,339081992.8116,349498147.75766,373712535.9863,379892879.64915,393899291.31553,374102134.8564,375975432.54299,391392466.35912,418983789.03603,398157223.30962,382095019.7532,381262293.24687,366999946.8102,376892760.15216,400392907.20408,394901586.1827,369998096.95666,332998169.40016,325004718.85736,315992146.27742,291002011.94977,288005746.5534,282993135.85014,263006500.0872,248004199.73308,233998899.83032,210621612.17079,201563731.35648,218128776.99165,182173748.40672,179050712.7492,190302935.19968,192944952.26656,218218953.76664,186980987.27,178685830.74384,NaN,NaN,NaN,NaN,NaN
Dominican Republic,10688344.632435,7796300.64192,6004072.72989,8000201.580506,9998156.908909,14304101.054828,14999969.455575,13004347.077,15003646.285161,15675933.570786,25991696.723679,41300179.965972,40629462.8504,46699460.106742,29996886.4515,34995042.10416,31998001.095,27877316.4468,34329544.51849,28199059.95228,31402278.93008,30701920.12057,25003968.57616,31301975.62144,32994958.58424,30995783.81928,34800736.69472,26603300.50896,39163107.59424,47003558.18764,50996795.50692,42694981.08095,39903638.91318,45696949.59263,50000125.05184,49997071.9513,55401590.03192,51298566.76239,52899995.02606,48504242.41968,60013790.51906,43741475.03134,40696750.11494,41809040.48334,36844195.89012,49255798.54561,44454956.72099,43134201.10985,37222247.42189,55073412.54706,NaN,NaN,NaN,NaN,NaN
Ecuador,4584331.81206,6110212.81618,7744558.59,4921623.84164,4857011.83021,6652776.32406,26776154.94616,36289315.74307,21254869.67688,17882565.03995,8536656.11235,19845851.7096,28467819.69999,21938992.19151,13415686.55471,49021141.08276,57660750.4068,39926878.62768,42834572.7348,40213349.56936,34364432.3796,32760643.6749,46349228.02146,42356138.24,42557586.87915,30576749.84024,27291482.94914,31427096.80312,44961542.18917,38687666.41482,43826082.93503,41829324.59051,47951145.21744,46926942.60208,54725479.26192,63461647.53503,88353297.17205,85837032.61968,67968693.08,69637286.8257,219972535.86915,130570678.0416,116479843.60212,131816439.8271,113016252.4134,122731284.56702,114858634.26153,151990874.13889,147015974.59731,154632186.7821,NaN,NaN,NaN,NaN,NaN
Egypt,102442054.21044,104724311.80435,121305836.7708,139225325.54517,152191531.5921,130299199.9902,130460233.47768,150419212.03057,165834694.54212,176920712.08492,173587079.31964,193090882.28264,191619589.81733,192632393.37264,222082126.0944,228915498.99309,245957620.16099,262560749.98881,267695685.7008,296663298.64542,313293442.21024,338458130.84315,326754806.13942,318241622.98762,343088300.67184,426285977.19444,421507510.05952,425850873.51388,404250636.29184,399473467.56947,415532699.10296,399659054.71841,457495052.2571,388920631.35684,524451565.27152,543114562.43043,496563171.9404,551249146.9229,536030844.03051,585451319.15316,600345971.88999,584201611.30595,873847971.04198,754204667.5541,803410927.42088,568471504.77224,605707920.42348,855538290.54866,660063761.51724,780132883.54114,NaN,NaN,NaN,NaN,NaN
El Salvador,12065141.376666,16529779.147248,29412205.80525,30771977.76072,21609033.441002,34904822.671532,29264539.75177,34002648.717153,34998851.829844,45000556.5793,62998460.0628,65003137.87508,68001390.58784,62501629.988208,64997587.084114,77106956.305882,77116518.008428,84181928.2227,50599240.403228,47652613.905105,66524781.808312,44209490.117052,59374267.187445,39828298.21092,61151929.955738,49119811.433337,64468364.65326,67805194.638167,56151406.307068,52714874.390135,55401746.9643,53665946.414084,52718156.05716,46000031.15044,41884232.97604,60003063.78597,72099900.287064,57002590.621422,56809991.408913,48451574.0006,48271202.36869,40021898.281443,36494247.385332,46959913.932012,68256255.25952,52361650.287265,64924035.52547,59334155.800975,56704622.091425,61861901.108865,NaN,NaN,NaN,NaN,NaN
Fiji,1486100.3768406,3401147.4487969,4156243.7009464,6457084.2920934,4999990.4870058,4249796.2619112,4235747.0982372,4880936.9163302,4849095.08598,4887114.3078594,6199100.5353856,7479869.151456,6797840.4454554,9151741.5435488,7199733.2957802,8999931.3220131,9900238.901658,8999965.5614045,12100255.0613102,10800237.2584227,12800221.16748,10299721.1242448,7500326.7902208,10100315.9974412,7799890.4586594,11299714.5447808,10600219.1804832,10099599.2529839,13199087.4030496,11999558.361286,9999750.394732,8499637.924498,8999756.21376,8999920.43926,10000297.42173,9999699.511834,10199685.331416,8899622.144,6399985.053627,2499861.042815,5000161.113864,9357424.91208,3177710.672472,7658922.893832,6592421.62656,4219694.669232,4024918.57572,6758594.237808,2747296.367928,2435382.204192,NaN,NaN,NaN,NaN,NaN
Finland,59102894.94833,62008400.5776,77567268.35235,92789474.47506,104816463.16999,102991948.63328,107184103.97277,115639229.57104,159957890.15472,169380442.30759,182116334.80832,179434581.23765,206666211.55274,226443711.31233,199325197.97135,161371232.0859,168386993.53856,183321218.04975,196248136.0224,196934012.53586,183590171.1288,216001469.8666,204773346.10116,196064110.4929,202175985.84792,212300863.6694,214593178.4128,211213256.84877,231339448.10456,206396231.33826,166454884.35666,173999351.52144,171007492.73076,182990245.34055,183011177.9856,174007507.317,177000380.83338,175002358.65864,176004040.9468,167008374.36622,164993037.52248,162000670.178,163876927.76823,173874009.60625,192497545.5753,158290200.25875,184199542.24396,223837418.42304,172822748.16822,210973198.97344,NaN,NaN,NaN,NaN,NaN
France,624717111.0558,682740475.9084,790682728.341,860449670.9517,870540393.2886,989924163.8,1133033507.73,1243065673.164,1241257081.6245,1453396680.023,1524885859.2866,1588038242.8392,1833162910.8924,1554864050.982,1707721474.886,1815056163.0779,1831744073.7084,1978006249.9825,2134728276.813,2146576004.293,2192986787.6928,2196084948.1389,2320090626.392,2336909384.7,2408002872.3608,2568467105.2487,2557058236.8364,2604917206.816,2659761375.1198,2491986105.651,2568960338.4423,2154075391.1322,2222087067.0384,2308276783.9544,2391684273.0935,2523921531.1047,2513118083.5107,2488134628.1424,2571351974.6504,2316270946.2902,2396957672.67,2278955086.3489,2375399501.762,2324001555.9021,2204958864.6624,2204665506.2142,2402016024.0876,2099057336.8806,1907025216.024,2050052107.2258,NaN,NaN,NaN,NaN,NaN
Gabon,165323.581872,185881.477008,210715.096832,215794.177548,240207.123598,251745.754125,267069.110375,314022.143151,328679.120742,323056.829145,365138.274618,47327.503039,20587.26733,30981.27285,299476.773072,375348.49308,99941.140404,100612.88505,93203.591112,101013.68205,797549.14748,201765.260928,601925.776595,501596.092823,498066.903516,1094729.771107,812651.986944,330593.989284,398956.28614,136001.013024,200025.269553,98843.59848,99801.920896,100760.457143,101718.779605,98213.084596,99130.013224,100046.4652,100962.985288,101879.98205,98124.193902,98123.803554,191574.283008,682188.6354,579390.398908,798994.87173,887772.0797,817684.81025,883099.59507,593405.54801,NaN,NaN,NaN,NaN,NaN
Gambia,441334.9900089,464283.051477,545126.478204,7961.6513751,14878.3941565,53894.58175,49843.005558,34132.4849404,93912.4190829,152104.0663642,299951.65798,365792.2893051,301765.0031088,400244.951357,164816.9877792,200219.2436008,494222.745608,1050027.546672,1467133.0067196,640011.6505338,319271.558093,757707.4382514,1100027.0185044,1000289.6327926,2999729.7902022,3000011.00154,799771.4661126,310263.4364628,658944.3824224,199919.42823,300315.2024964,199908.4092728,200322.3697038,200076.301539,343935.2140248,204664.765242,299866.270844,2300271.003375,999576.963078,600456.7062,600443.851392,600569.603008,1738617.63793,1200634.082508,1670942.754642,1672464.84656,1519791.70704,835538.454464,1364342.692256,1784887.794752,NaN,NaN,NaN,NaN,NaN
