Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Lao Peoples Democratic Republic,NaN,NaN,50000,50000,100000,400000,270000,851000,405000,106000,100000,100000,100000,100000,100000,100000,100000,52000,87000,4000000,4000000,150000,518000,NaN,1400000,NaN,300000,100000,100000,1100000,1663000,3122000,1900000,694000,2093000,2000000,5000000,2859000,4526000,3227000,6221000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lebanon,7853000,5912000,9959000,11038000,10016000,11500000,12532000,13426000,16000000,19000000,29000000,33000000,38600000,19120000,7000000,17700000,13700000,14400000,16000000,14000000,16900000,21300000,17000000,17000000,11900000,10600000,10000000,11300000,14000000,11000000,12400000,14200000,18000000,10000000,25000000,22000000,21942000,23400000,22000000,24300000,29695000,19678000,16791000,17487000,8724000,7990000,13184000,14702000,17513000,20843000,16900000,18672770,19988400,19133920,19903690
Lesotho,10000,25000,19000,30000,50000,50000,100000,16000,23000,25000,37000,35000,135000,136000,300000,300000,500000,400000,400000,500000,500000,500000,500000,600000,100000,100000,400000,400000,500000,500000,800000,700000,1000000,1300000,1904000,2082000,1606000,1800000,1863000,3420000,4910000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Liberia,50000,50000,100000,200000,300000,1400000,1600000,1200000,1500000,1800000,1400000,2470000,2189000,1200000,3056000,4287000,4009000,1999000,4217000,2067000,2000000,700000,900000,400000,1008000,765000,1600000,1600000,100000,100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Madagascar,828000,969000,1886000,1453000,2332000,2500000,3200000,3190000,6500000,7000000,5964000,5918000,4187000,4980000,3514000,3880000,4169000,4667000,3400000,4000000,3500000,6600000,7400000,2000000,5600000,6153000,3567000,3830000,2473000,4356000,3745000,3938000,5973000,6008000,7727000,8917000,3636000,3590000,4296000,3796000,3205000,2645000,4095000,2716000,7257000,3744000,4413000,7627000,4439000,4482000,5755000,5999210,5897610,11630110,5911970
Malawi,2600000,2300000,2300000,3000000,3000000,3000000,4000000,5000000,4987000,8593000,10302000,9709000.00000001,12442000,7453000,12888000,18887000,12832000,19563000,14449000,22800000,25733000,24200000,23116000,23603000,15931000,22715000,29847000,27201000,30300000,30000000,46000000,51800000,48000000,9060000,28202000,37900000,41200000,34800000,30000000,34588000,16781000,60083000,60989000,71630000,66172000,82959000,84330000,98191000,72041000,96533000,84938000,58424470,58784790,118305040,71207700
Malaysia,26195000,27089000,24278000,31687000,40000000,44000000,42000000,43000000,52400000,66080000,66698000,80817000,112163047.166822,68868857.9361985,77567219.4267355,89993067.2404226,101991432.507748,109488732.477098,137487721.752687,139288655.404426,127889462.169406,138088372.111199,160986732.038418,215982661.781067,214986515.51537,198890071.899034,208591603.632598,237091990.10788,273092194.926691,262100000,253426500,291951000,296481939.384192,281258089.402918,278849056.128939,247349020.377094,331958473.964771,400317837.075997,346090457.300633,331157235.79093,313660206.39674,423423973.756069,401437712.920416,526319227.162822,587112707.162673,539689754.965116,634328012.12715,829850992.944878,874392967.926625,607318326.73272,194103337.124025,396715839.096776,264796139.01237,318808384.024619,303405430
Mali,9855.76633721559,51006.9637486819,47057.0503290617,45706.4644408414,168636.868346184,272201.741093437,375211.001053929,434030.815133334,363175.724333039,1403349.51839741,1414236.61909001,1443458.59009417,2376036.53748147,1448454.01568086,803452.611744533,2326957.22699143,4072214.2146575,2450965.32466769,3414403.79165889,3162490.58392836,1845739.07820767,2795697.48445186,1760645.84558505,10292304.1933474,5927713.06420828,4316935.90377515,4784400.68533799,5384725.35995662,5226700.92787495,5630110.80369346,5964037.62331018,6815052.4611416,7816768.15626264,7948628.64851197,7927405.27365735,7906913.45202872,17119750.9023612,11731428.8190945,12603423.9587112,7888172.13512218,9776653.04854489,NaN,NaN,104694998.728108,42473524.7761903,47268700.2943701,60572986.320154,61412357.5712982,18544516.0994022,56183529.0423624,85951555.9271852,87163491.0544907,106718652.84623,94202221.4078102,96070713.2097452
Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174000,358000,1100000,500000,1900000,1900000,1200000,400000,NaN,NaN,440000,440000,1910000,900000,900000,2000000,1700000,3500000,4500000,6158000,3983000,4000000,4000000,5000000,1522000,1800000,2400000,NaN,2900000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mexico,137000000,145454400,220779000,229041000,262973000,276966600,296109000,350664708,396383100,402974005,431907910,482190394,555620241,589101222,726315616,823715136,787052200,745475786,817839000,895286699.999999,1099469322,1166432800,1074845200,1177688400,1246186200,1306351400,1358786880,1250556000,1273408000,1324759200,1139027200,1215240000,1181070000,1174123200,1043755000,1203777800,1195803000,1329320000,1287000000,1323212000,1347992100,865687459,887030676.000001,912367104,1174337091,1014203876,1095046617,900958443,996083571,1030592227,1055529104,1439333240,1732783510,1807384610,1737798900
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000,600000,700000,1500000,1600000,800000,4400000,3700000,4300000,4600000,5700000,9500000,9700000,11700000,11800000,13100000,12800000,14300000,11300000,10000000,9100000,10000000,11000000,500000,500000,2000000,2000000,5000000,4200000,2800000,3400000,3200000,4448000,3986000,5873000,3657000,6511000,5981000,6921000,7520000,11026000,13933000,16935620,25366220,19127260,20323240
Morocco,8597000,15788000,14865000,11804000,18198000,25265000,26000000,37038000,34309000,37100000,47921000,53623000,62500000,62000000,63187153.9545536,82187580.8334064,75191235.1266829,80691819.8209504,87406070.409945,82150778.886247,96560979.4991407,91078857.9497548,110876282.363767,104774177.742808,128273205.751891,140080019.257192,132884846.430645,158884202.307753,144087504.049626,164000000,139756400,129721410,168437700,131295200,140263200,119769000,166291285,167024000,191170422,193898400,183546000,228309960,189269184,209511120,302958260,286001500,275548240,248654240,177140608,199144872,200176336,185385000,238977000,233016000,243242700
Mozambique,2500000,2500000,3000000,5000000,5000000,3600000,3700000,4148000,4069000,4187000,6513000,8700000,9000000,3700000,3700000,6700000,10100000,14000000,10800000,16200000,20100000,20000000,7500000,1692000,1686000,2000000,3000000,1100000,1700000,2200000,2100000,3000000,2000000,5000000,5000000,7000000,1500000,3800000,8000000,9700000.00000001,16000000,17700000,1836000,3414000,6400000,17168000,11464000,41860000,15133000,43385000,32590000,23787890,23995910,32534420,10515360
Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100000,100000,100000,100000,2920000,805000,1973000,1003000,1892000,1337000,210000,1268000,2849000,4866000,10503400,7729930,3874200,13958770
Nepal,133000,407000,600000,800000,1000000,2109000,1805000,2322000,3347000,4091000,5554000,7713000,9002000,8961000,8421000,10687000,13012000,13746000,15479000,16768000,17976000,22882000,28058000,31656000,31699000,32899000,38113000,39801000,49274000,51837000,57000000,59400000,55259000,66400000,70000000,75000000,77400000,87400000,62000000,51771000,47204000,21838000,5465000,8118000,2856000,8781000,1939000,2790000,28330992.1258357,43148000,54769000,45950000,78287000,96718000,105798440
Netherlands,141226029.926774,168564095.365406,164124064.875863,168828435.817307,179417721.973059,191237516.937934,191580301.107487,188655153.993689,213157372.326897,215745707.685335,198575904.604491,200889914.218681,216221278.49667,220538100.422128,231642170.29149,223492251.513604,231434609.163224,229201533.885453,252128408.735918,248801234.827496,246177280.271363,237016868.249523,246255797.801207,264669498.66912,260576236.207586,262818208.41278,240904571.99292,242356119.976094,222975757.324977,212706721.809186,211759237.484134,209901760.001474,198061815.792939,212860187.740477,212423540.304182,214250290.440319,206573328.929959,189628520.425502,188500129.611306,169359787.845329,168479537.47073,165826329.690335,164439968.757386,185538259.022489,170060322.475275,172370674.599456,143882759.47712,139157520.903633,133180845.97487,129351856.50323,125674620.061003,136802005.630217,133020182.683654,130527241.803522,127748047.218516
New Zealand,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,3357000,3169000,9744000,10000000,15014000,12656000,15911000,16100000,17000000,16295000,17312000,17500000,35000000,22000000,16500000,22942000,36000000,35000000,17800000,30000000,39000000,30400000,51402000,38027000,44935000,55106000,38500000,58600000,21918000,31798000,26232000,26000000,21000000,10800000,25000000,25904000,19973000,21900000,20239000,14200000,11968000,35236000,36667000,33379000,35608000,42671000,41872000,34115000,47285000,39863000,54979000,65379000,36289000,50567000,54707000
Niger,NaN,NaN,NaN,100000,100000,100000,159000,151000,207000,72000,133000,212000,220000,80000,287000,558000,963000,746000,764000,1201000,2405000,1344000,1400000,1500000,2136000,1228000,2003000,1144000,1754000,1396000,198000,900000,1000000,2596000,5176000,5500000,500000,500000,1681000,2522000,3371000,6525000,2519000,2117000,2786000,4049000,2508000,1558000,3304000,4829000,3813000,12812140,7123170,12602880,7654750
Nigeria,371000,401000,500000,1100000,2000000,4600000,4000000,4000000,3425000,2572000,3588000,9149000,4700000,13200000,30200000,35000000,35000000,35000000,62400000,92200000,96700000,103000000,120600000,120200000,109600000,121000000,108300000,153200000,180400000,210000000,212000000,220000000,220000000,186000000,100000000,105000000,77300000,100000000,107000000,105600000,146800000,125131000,167778000,116343000,213221000,216854000,70115000,125033000,99589000,263151000,138428000,192598730,436957270,313759750,210510950
Norway,49900000,59903748,56374596,58014000,62019400,62027300,66150000,67246400,74921000,75854000,78729000,75884400,81802700,91967200,93203400,90155000,95735200,102315500,106294800,103053600,99444400,101353900,102415600,102157600,97414000,100576800,101414400,100080900,99912000,99932580,99506901,97604007,94838400,97130000,98448000,97888000,97328000,91690000,91160000,88434000,87917408,87372294,91199843,92632064,95310747,93771860,96750290,98009730,84395220,77683060,87360000,94463000,95522000,99206000,102598000
Pakistan,41659000,41077680,67349520,83726265,68757306,106808989,175489149,200875227,268750076,247494696,337781486,378505400,334763176,354553300,432364725,497203000,538031100,663771000,750978272,814892484,802599408,917827846,878658637,896183582,1079628066,1272604350,1222741800,1260879256,1394210500,1395116616,1385330314,1546325235,1564767050,1637306214,1871545640,1862005040,1956087759,1955881620,2067269200,2106078000,2124322470,2206106500,2264440298,2364611600,2584820343,2625120360,2486072548,2682100212,3161940400,2995806396,2919602524,2850771000,3239557000,3139263000,3160507000
Panama,4458812.95665755,8907646.06911822,8964561.49101427,9926763.53839495,7294407.52502415,9087222.91928511,7261069.35030439,11792575.7942909,12954241.2016671,13219084.1710523,12454517.5742594,14344487.7039262,10490460.8203414,12005931.4775042,12022538.6607139,9886518.83703128,8089153.34844982,8591283.43475576,10667635.9237296,10212478.3591005,12529876.7518395,12506513.8190242,9810695.20924135,10811280.0480861,12444663.0478307,18240503.0771535,17840828.1232423,18429260.4565873,16083083.4972841,19078054.4477969,14430627.1745657,20901760.7011679,23091912.2180455,15815361.7895619,14764635.814213,24184641.7874405,18550801.2281682,18670135.7109841,15398153.6966206,13206275.6241849,14049179.7885091,13310026.9073715,15631727.5220853,13499239.9896587,13769371.5858751,15680264.2272392,12804625.693526,13646445.8329631,15147281.5362342,18946602.8080079,11555588.7135075,19894886.4126127,23473268.9181077,17217764.1805535,15707053.3928573
Papua New Guinea,100000,100000,100000,100000,100000,300000,500000,500000,1000000,1000000,2000000,2000000,2600000,3500000,3400000,4400000,5800000,6100000,3200000,3000000,7300000,3200000,3500000,3396000,5300000,6800000,7300000,6200000,6300000,5400000,6500000,8000000,8000000,8000000,8000000,8000000,8100000,3200000,2700000,4700000,4800000,4983000,6869000,14752000,13832000,11317000,12198000,13695000,19011000,15968000,11561000,16131690,16492960,17021700,20682540
Paraguay,50000,100000,100000,285000,267000,280000,300000,400000,500000,2452000,1240000,1452000,1000000,667000,300000,500000,300000,800000,1092000,1350000,2265000,2000000,1700000,1300000,3457000,3800000,1900000,2197000,3483000,3654000,4336000,4808000,9900000,9900000,10000000,14000000,15000000,20471000,18547000,18300000,22100000,34934000,41662000,50723000,41897000,47891000,76839000,58789000,58908000,81616000,100585000,97575820,115423110,134521290,122302370
Peru,39741506.7059808,52318144.6439207,51481570.3710798,45179587.3447089,47689122.0729754,30248777.0169336,46014163.448917,42647712.4955269,50923090.642631,50078034.3677882,53991033.1208651,74803810.6855302,60103498.4573365,85524994.2500397,62548261.3416588,74740933.41811,80000688.3695936,76405347.1700912,65971687.6238069,61915875.7669449,75320165.4876477,54316130.6484827,39250100.0003755,42028375.242019,36502646.5709841,98274420.4671444,123767936.587115,123460284.62111,89049750.3689626,60419087.2591919,41980326.4252723,44776055.2853749,69345719.6725974,81440557.9319744,96314627.8459235,101102366.386439,113925402.600715,130110862.404376,130463874.64701,149267833.900644,155348122.506733,164490788.669289,160058634.655951,163958541.293039,141994265.953041,160201528.347496,195036590.243094,161692659.500898,209090880.993098,177802610.665818,199187964.280535,213386715.386478,203481452.690737,200599275.861794,227445943.754012
Philippines,35815000,47960886,51844000,52337000,57594000,65406000,63686700,62678720,100016882,117245568,119926000,112324500,148712058,173478618,140641600,172592800,169370028,199443400,219672300,217381600,203548758,224419200,234799188,173455680,197419740,285568800,355221800,354593193,356659184,380608000,286959600,343382200,379079190,379049223,373890353,453550000,514225670,383162832,449163715,455469141,472340988,413631676,531345888,583202208,502779816,437334104,479403120,369995834,394745080,546954372,478009056,470000000,527459090,588700490,522740120
Poland,299400000,313910139,348293547,378769020,421936800,496348529,581182048,668894238,744221712,773871813,847196842,908667904,988833492,1045816635,1114942280,1093930266,1119058775,1153030333,1157616180,1177148652,1054127415,1073071906,1131231392,1051522158,1126752114,1160464140,1108399430,1238121200,1208016200,543510000,558694000,564405800,631163267,703201309,723302154,779870000,872380800,751670104,757944000,776109200,733370525,696132900,736585000,724297700,791221000,823836000,948109000,909182000,852908000,905613000,908601000,1179100000,1098400000,1003600000,1051400000
Portugal,68393000,55010934,86761152,108585394,88041082,69821904,101197584,100702955,111984040,76184136,89841675,129334976,126678938.950112,125671270.951123,139567391.349588,135215155.108463,152713618.459153,136919816.963535,153153870.122101,134800973.882505,142982885.660391,136586739.334732,123783173.956667,121198934.082266,134842046.329519,147229398.843747,146789700.005649,153509827.50655,142624923.667811,147196000,137616000,123317000,124743000,123136000,119750000,125796000,114829000,123664000,112800000,106107000,96511000,153412272,102863288,117412452,95579253,81273630,102743610,97771830,90482490,93231570,88431840,106864000,110643000,122842000,121028000
Republic of Korea,216860000,199400000,198101218,171674894,198749044,236335326,272837548,280200620,312760171,346305700,337131200,360662280,396814094.77384,430796241.793151,448944563.650106,345735946.053691,370027759.587893,438963744.915865,420791672.699601,422601051.551967,406754885.302877,290057206.115176,344222029.821084,375247081.65295,396660674.049307,404003067.945846,415156841.187053,424127656.816303,464671556.318949,457300554.267682,421888500,426261600,411432600,402800000,398198157,373387833,407628000,356290000,338355420,325098430,295898450,287095480,265331770,304887070,329669370,240479160,274430990,226344480,178343290,168523590,173848190,302709440,238257800,238257800,238257800
Romania,274100000,42800000,85700000,101400000,144500000,207500000,288600000,330000000,349800000,366900000,431200000,421000000,442000000,490000000,788000000,611388000,570429000,820179000,785214000,645653700,881118000,883116000,877122000,856143000,878934328.146326,715284000,719280000,719280000,777222000,764634600,274725000,361638000,410589000,227372400,232767000,265734000,219780000,267732000,181818000,239039721,268200531,238831929,251886861,269860869,298895805,251948799,265221513,279606114,295758945,305451243,313019667,289963000,344468000,303562000,357352000
Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,49227.36726737,59054.0019635655,76766.6800100242,78870.7256012184,98597.743530349,95639.5236382739,81871.9007902639,145226.770720363,138384.490833892,154280.69541163,98948.8063451883,98935.1906750897,98940.4245859353,98924.5034454589,98998.4848241086,396167.759813617,495336.155966983,990760.106982765,990916.811602636,443747.542134749,1334571.641005,258975.244346754,323891.381678402,1217437.6705506,661402.775928949,445787.221523836,396884.761001081,NaN,NaN,99154.038172028,99181.3600753767,99192.9357334969,99135.119353301,100000,100000,NaN,877000,709000,1214000,589000,2573000,2799000,535000,94000,77000,2306960,6721680,6936820,11095180
Saudi Arabia,130701.995663455,127235.28038028,133386.849349803,167359.66134825,204167.049376033,374698.677692776,67974.2759750171,74180.1354255015,71988.6608199456,91293.985956399,124077.997059665,83868.8770973694,217215.452140287,536574.690319642,551519.528366695,679688.192152368,477669.020087694,678054.458778522,1718035.51856473,2683513.28531002,3897487.01127123,7772447.97414706,15672504.9378856,24265336.7710937,34874427.4604396,35333861.2080001,47239628.4875317,51219005.5472842,57578701.128892,58051895.0298054,65670616.8970999,70277339.3797674,53848035.1684745,36662775.9527385,22945778.0913191,22174496.9832328,26082031.0613821,26567567.4769305,28847328.5235841,29796044.8866021,30353417.6769545,14247429.3297451,36941021.6938383,34308897.1601513,26845399.488919,32840759.5308056,36582418.2144755,23019621.4394644,14331432.003095,18010102.4801424,28270404.911242,17932945.0048392,16332340.4715308,20808520.9497733,22204161.2025707
Senegal,2535000,2603000,3000000,2267000,3205000,5355000,5266000,3432000,3000000,3775000,5035000,5176000,7360000,9000000,10000000,10800000,11991000,10300000,7999992.1985928,6799996.18368844,6299996.19342212,3399998.00560055,7999659.87249581,7999789.21101571,6999833.22288358,7499854.15249047,6999889.90567943,8399875.56057867,6169921.71209772,5950000,9830000,9000000,13000000,12900000,5200000,8000000,7100000,7600000,14400000,16200000,15900000,19400000,13095000,19616000,12194000,1611000,1446000,1845000,18489000,27170000,19847000,19370000,21340000,21450000,28300000
Sierra Leone,NaN,NaN,NaN,NaN,NaN,20000,120000,200000,1130000,1150000,648000,530000,600000,492000,1317000,525000,656000,553000,1208000,768000,1255000,193000,399000,500000,1600000,1800000,200000,228000,875000,600000,200000,600000,1000000,1000000,1000000,1000000,1000000,100000,30000,50000,100000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
South Africa,54476000,70686000,84914999.9999999,93006900,98401499.9999999,97802099.9999999,130738000,143612200,149700000,180058200,207774800,252241000,230175600,229232388,284174736,314677236,341286990,377006495,398285565,463586690,525397586,473044600,365692600,406236300,376347000,370289700,325574400,377827008,372229152,374201600,353086600,355740000,400901322,363471900,371718000,387585000,385155000,384076000,388220000,389698300,367455000,444631104,390948283,396358317,320868240,394850199,403882120,389769037,417021063,363005000,385061000,430000000,416500000,447547000,402792000
Spain,327178000,345497000,332697969,363689946,384335280,472652800,476844400,567063600,604879900,576266000,664999000,686560728,725543172,710899980,718543230,826232080,784131640,865376400,902714022,896477666,812589774,793299756,802800780,909507264,953907199.999999,1054000000,1137469800,1157893319,1099410445,1052482860,989716655,810262411,920936300,974640000,905497600,1143875200,1033564800,1190607000,1172733000,1104790400,1101814400,1017307086,1186619940,1061145572,913602596,958145604,974026716,730879916,771696172,929806800,836539600,843410000,961507000,1101895000,1065316000
Sri Lanka,36442000,45468000,36087000,38477000,42479000,45000000,43454000,55829000,49000000,51000000,57000000,51200000,56800000,55300000,40100000,52300000,65400000,80900000,77200000,91600000,78500000,79400000,83009000,100313000,101727000,99261000,103908000,106000000,108531000,92406000,95824000,102196000,115061000,123800000,115924000,117568000,122494000,142226000,163798000,157473000,158448000,188317000,150656000,163234000,181556000,175249000,161607000,209393000,181732000,166096000,209380000,164271630,127751910,227848880,225428420
Sudan (former),24450000,17860000,24355000,23136000,23436000,29000000,39000000,41997690.2555959,39306205.3909855,32890399.8756017,38128296.8298681,53099005.0139467,54691842.7629574,60314986.3698213,94998492.0160576,79998637.1396308,31999482.0122579,11399812.9904255,33849405.4178507,80398595.8257044,74518815.1013531,78998541.8420255,41699314.3832205,85998561.9247828,93398870.0639908,59999375.9534086,37799642.5071856,78199473.3028525,46919663.5408271,66300000,39400000,44500000,43900000,39400000,31700000,76800000,69000000,26200000,26100000,32800000,70000000,54415000,57500000,74649000,39710000,44770000,55810000,55810000,86170000,129410000,87550000,NaN,NaN,NaN,NaN
Swaziland,1700000,1800000,1944000,2194000,3000000,3000000,3500000,3528000,3892000,2855000,3217000,2188000,5320000,5300000,5500000,4394000,4591000,6175000,7189000,8542000,6379000,6610000,10000000,4500000,5270000,6000000,7079000,7249000,7249000,7572000,6000000,6700000,6300000,1600000,1601000,1520000,1600000,2000000,1700000,2000000,2000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sweden,111471000,116948934,129476528,148667655,160471147.539875,163479792.639337,180274725.658782,189548558.688888,203274379.176852,223294523.789627,231200485.859035,230060947.176417,260056489.769486,232037599.881332,254125903.34587,254934731.81445,253639550.110313,251357520.921027,251383952.505149,239008316.185721,242894624.676798,243850538.060868,251661429.261404,246887548.304871,239512114.88863,234347358.451533,234704619.20535,216045454.55628,214811585.678675,205152804,178895000,199563930,217878750,207575039,185344320,199037912,197889132,186984000,187544000,188650644,180670014,179810400,176317900,174324800,160369500,160300000,167100000,186500000,142400000,167194000,171444000,148097000,161052000,181090000,190228000
Switzerland,16000000,23482800,22463155,20833500,24262700,29198400,29734600,30716800,31819900,33286900,33368400,34819800,36354000,32821400,37876500,42757000,45870000,52324000,52503000,52676800,49879700,47136600,52032800,53873400,54068800,52685100,53070600,51623600,49913000,44380000,44289000,45248000,44730000,44919000,46605000,44640000,43380000,42893000,38690000,35165717,40079916,29230782,31047858,32838624,37985075,37751410,34496770,37556160,36249050,36088590,33049080,39348520,47648350,47973340,48571400
Syrian Arab Republic,9520000,8480000,10000000,12098000,12851000,12274000,16912000,22760000,20150000,26100000,34900000,32876000,33255000,37671000,48198000,51939000,62135000,65760000,79190000,79781000,83098673.3772949,95921179.276692,119043784.884504,118864516.224612,136147570.018745,143621343.907281,158397972.902485,160602382.980867,153563859.671506,184798654.923412,158690036.042904,161590468.061954,193388145.908179,217081504.877106,236279874.963458,227382483.196381,236794146.969279,218369966.668434,250458000,236000000,194762000,221594000,241249000,226386000,266418000,275613000,263117000,270207000,210362000,119175000,132969000,111714110,61850230,25265080,22430330
Thailand,11058000,12308962,18272180,16072384,17719913,34305898,51357912,50031000,47922000,41480000,60326000,60140000,58225004,77050425,75855624,130711700,153215700,146439000,133249365,126267912,142978440,167854000,235000000,232248800,247962000,322378800,350331000,407620440,460152000,530972157,483210200,549783200,702097000,674140000,661024000,733730560,707168000,814500000,959815116,826056000,871605312,905756761,1110694916,1012133452,918611652,933666956,1043215894,1048373266,1309866250,1409078494,1312645998,1916013470,1934650550,1872337110,1722869730
Togo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75000,213000,198000,259000,260000,809000,847000,948000,350000,762000,1600000,893000,839000,995000,1211000,2600000,3700000,4000000,4300000,5197000,6500000,5000000,5487000,5946000,4741000,5168000,5870000,8085000,6010000,6600000,8500000,8964000,9200000,4895000,6173000,4247000,6884000,4276000,5492000,NaN,3768000,9227000,13308000,6872450,9173200,1558420,573280
Tunisia,3000000,4000000,5699000,6000000,6000000,7000000,5500000,9050000,13380000,12700000,18300000,15000000,19059000,22700000,23380000,24900000,17200000,23500000,27000000,23800000,30510000,37100000,33200000,41900000,44900000,51200000,50600000,46400000,49500000,37700000,51700000,54943000,50200000,47000000,40000000,52000000,51500000,63325000,65000000,62100000,55000000,37462000,52620000,48463000,61771000,64447000,39245000,58760000,76540000,69224000,58777000,80649230,69264340,76397810,77743200
Turkey,54479000,38362000,50048901,53206740,72226701,95673270,137863720,186254744,230374796,242570100,286338400,367822800,428180400,281767404,479792980,627596250,699897925,846883030,681423778,802645060,793260036,857358186,1014289920,947140768,908771200,943987200,1131435601,1072183711,1129040550,1186466707,1090455600,1190460180,1316507200,991491150,1036826040,1128288383,1145994000,1365552000,1454393500,1345114416,1100845404,1160491640,1292305624,1311649920,1311682668,1338819496,1291963960,1078680736,1456161112,1359185632,1198620360,1431615000,1583872000,1492492000,1486215000
Uganda,1200000,1300000,1500000,1500000,1864000,2572000,1709000,1981000,2220000,4000000,4400000,4000000,4000000,1600000,872000,963000,300000,NaN,NaN,700000,500000,NaN,NaN,400000,200000,262000,789000,107000,250000,91999.9999999999,500000,400000,1300000,1000000,800000,200000,200000,1825000,2077000,3392000,3800000,3651000,4328000,3951000,2578000,4389000,3968000,10644000,7046000,6366000,7609000,8048690,9595370,6638660,7502680
United Arab Emirates,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139813.78541404,160433.132866414,277047.992129908,373073.337171338,496015.386837659,287115.640589985,493571.783490642,1491085.24405414,1651666.56129328,1787139.87859237,1960760.16764447,2173049.20523276,1635254.41683669,2218161.06495101,778050.810714278,1603672.7050994,1747354.82226637,6853253.21883751,7922886.323993,12204197.9513374,16676665.0734055,17559903.5989871,20049866.6777393,21865325.1599852,21457662.8438133,21538092.3541297,22778525.2384072,24260712.4249569,23069254.047061,22680595.3404266,37565714.4209432,47383844.8205635,21814567.7968976,3986737.60715247,40219974.2910889,44479756.1139201,19199464.089861,62045260.6124085,28371766.8166708,21584173.182327,17126998.1604952,14346842.3586425,13760850.5058859,14421292.1674354
United Kingdom,496400000,531901300,564341200,566200000,644179800,696736600,818828800,756085200,599180400,681480800,775703400,645565600,700394400,727695000,802560000,834720000,865095000,878618000,922428000,850640000,927234000,1017120000,1018236000,978020000,947916000,966900000,869250000,837242000,849534000,788320000,715260000,644851000,658255000,720382000,719776000,793697000,751013000,715016000,710080000,636665000,697851000,702477468,681750000,654637000,630887000,645120000,643840000,584320000,650240000,658560000,640000000,999000000,1060000000,1049000000,1026000000
United Republic of Tanzania,1423000,1149000,1500000,1500000,4000000,5000000,4000000,4000000,5000000,8000000,10700000,8611000,11133000,13944000,14891000,13337000,16031000,12900000,23000000,22800000,17500000,23200000,15463000,23500000,25926000,26150000,31931000,26684000,28400000,33100000,33644000,33147000,26300000,25400000,15000000,20175000,24943000,19324000,12535000,14135000,6660000,22192000,26590000,34469000,33530000,39222000,41448000,43426000,66942000,66380000,67717000,56531000,42685000,83872730,76452800
United States of America,2232814197.92846,2571110130.68872,2887150422.20045,3052638323.91604,3505317593.66047,3966441316.65797,4527787410.25272,4630431677.82766,4957575764.82953,5411146021.42674,5435797834.93061,5516329939.65899,6227624421.86941,5933045019.64088,7240421486.90118,7440852476.88166,6971018332.25213,7468623964.47247,7990971066.25741,8393583476.40402,7832786869.39722,6446496557.23542,7343899963.11949,8039981757.35663,7316169974.95907,7028543939.51875,7063228013.20987,7062799969.33977,7566367814.5237,7779892182.37334,7861714038.78898,7871577920.77237,8601942644.90723,8142996023.30272,8435827649.41636,8594444103.59899,8569088710.6708,8610449762.28039,8471060861.29843,7934835462.64527,8170707580.42605,8161613281.7908,8673092271.39126,8550059098.30367,8273695878.71518,8555366882.17345,8802556151.4115,8331367409.65812,7930430445.94087,8290037062.81008,8989274719.57608,9239254144.55447,9172281771.2831,8980863072.68604,8922841774.05799
