Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Guinea-Bissau,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99998.4,316902.1,100012.6,99954,NaN,500028.54,66958.59,80963.35,1200010,199937,300033,NaN,NaN,NaN,281030.4,165952,387082.8,217921.32,203988.96,76018.8,100119.3,99908.23,99944.88,100000.64,100012.2,200160.8,199991.22,1000191.02,1000107.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Guyana,4582891.68,5050000.69,5135159.4,4525031.59,6043971.72,5003016.52,6208793.88,5626122.36,6784082.55,6536899.88,7379773.9,9294996.08,9259863.45,11200010.12,7703052.6,6029928,5066967,11671327.25,6519958.12,4260013.74,9317935.44,9179009.06,9563815.2,9686098.8,7309122.48,12441248.05,8000096.55,10599663.1,12000481.22,8000202.3,12999737.4,10499760.76,9999936.8,8100129.09,11999925.6,10899861.18,13973792.8,13800083.44,15530240.78,10736815.96,11200109.44,13610125.98,9618915.01,19116982.3,6180079.71,8299829,6363966.38,18261720.75,6703874.24,14135845.2,6373064.32,10186889.94,16525298.68,NaN,NaN
Honduras,5251929.52,6244816.5,6999736.32,6999772.77,8000102.4,9999799.56,8000155.8,9999954.3,12999852.19,15000306.57,15999951.87,14000379,14000270.85,9499729.7,11400307.76,10999946.58,15200472,9899614.4,10400396.4,15999694.51,14099698.96,12820611.6,19016023.46,23000139.74,14130772.16,11638097.58,17306265.84,21521217.6,20299094.8,11104970.09,19999874.55,20921760.8,33000188.32,12000276.53,72300228.28,49800383.94,82939496.32,93892531.28,109500718.4,135900356.9,109999677.21,32539122.91,51670403.55,70653062.31,75380440.4,89464899.87,83395765.2,44656721.2,50904468.48,50346609.9,83377230.3,73703691.82,74003373.6,NaN,NaN
Hungary,95011885.92,135217080.7,134241073.02,168790844.79,179608874.81,184740364.38,235606212.55,303356699.1,346160208.68,389234287.32,391140746.4,418892102.56,489286551.65,546886497.32,531550136.39,517712294.88,576235886.88,564425117.32,563854652.66,530872942.4,556174852.74,638142148.78,617236995.48,617141563.48,550555253.25,584494192.08,604003861.95,635959965.36,563063847.12,352187261.92,259970929.92,145631093.33,221920952.32,239720995.82,243543289.34,314367264,282369556,278897690,317393940.96,317121768.6,333647408,301182980,287555610,291828588,259480746,288709062,319679810,316593740,271781730,272299320,303141426,302397160,339438357,NaN,NaN
India,249806861.64,332406181.25,375324254.52,551898849.7,570161205.04,730466163.3,1022145824.35,1191695505.58,1334229312,1452362940,1762065648,1798512386,1785139044,1719788829,2671576894,2383235162,2819788861,3303204526,3372248880,3538296468,3905979516,3873058192,4433234260,5087961376,5473915500,6202232899,5406292185,6770993904,6750426864,7126716555,7563568808,7904258964,8216980644,8879723550,9154974591,9593758800,10116927076,10513573186,10705626000,10068463530,10405347575,9610718736,10147358039,10705511474,11604174534,12522394490,13120092282,13526021355,14158036632,14970101172,15804498866,15342408908,15226204056,NaN,NaN
Indonesia,84755471.24,98551888.27,95998098.33,78732386.58,83864813.68,109902338.92,105202147.2,198208124.04,105507329.26,201751368,196318372.49,347406522.3,350005885.23,344993451.99,341898171.45,351202803.36,465194813.5,548991325.12,620424039.08,850934223.96,997042992.36,1082392513.29,1049163417.78,1285808080.22,1298903662.56,1366202296.48,1467400326.68,1585390950.96,1469110062.5,1609894474.81,1551699200.72,1697011613.85,1557905769.3,1648995745.65,1844010085.4,2083985764.88,1706610223.46,2120899131.2,1925502384.1,1964399869.44,1953491581.86,1945052605.31,2058305399.67,2207542122,2272050429.96,2257713997.88,2320543702.7,2502924184.6,2721461789.6,2581304180.45,2719666363.89,2731907297.08,2587356503.62,NaN,NaN
Iran (Islamic Republic of),7258008.16,7695223.48,12724512.99,15487020,16997765.65,31995509.8,46002330.43,49002150.78,54995749.96,65253101.97,107290511.28,123796280.16,194077767.78,188526148.48,189976554.4,194767129.45,238791483.8,176749691.61,289288676.55,300183500.52,402135448.73,493926057.36,596585004,489522330,467402376.96,529367347.72,529395524.61,527515376.96,726005800.36,546933821.28,642213235.4,810157731.35,536688667.32,586462612.36,606418416.25,653708243.73,788517927.81,829716042.06,797775509.63,808230766.2,806213483.38,774909481.26,785535131.48,964678770,866337106.8,1096951231.4,881825460.12,970415927.32,697090008.06,336089265.68,221049040.66,280455543.5,237850485.95,NaN,NaN
Israel,21288690.88,19244783.36,21537315.63,22849924.24,23924752.83,24659656.21,28315339.91,26870092.84,29665437.67,31970474.55,32650372.68,33464617.56,30339731.04,32604499.62,37375286.11,36494642.88,38195031.6,37620450.72,35716524.25,39505776.52,35830179,45500616,47099989.77,55500424.56,52800415.76,49799941.73,52000139.72,46500404.63,48399769.08,49600661.78,41299934.36,43399800,44000465.5,49999706.58,50000322.2,65001187.99,61000103.25,61000549.5,44000316.75,49000932.4,45300171.56,44700619.1,50199479.53,52399779.12,48799818.12,47499387.97,59400123.24,45899867.2,36099764.36,30199501.2,44800371,45100663.76,46900212.18,NaN,NaN
Italy,347745956.34,375746441.35,373480665.76,401624134,458529247.2,471058613.48,474425506.42,506915413.32,542144655.99,585036786.49,613623331.2,677973260.16,657395220.7,656066089.35,705509717.2,680837583.6,793596895,1010330948,1070281324,970803904,951417496,931050510,956266064,983159232,1008139194,964113816,996390570,878744199.42,785091423.75,832371858.42,859572785,864499316.98,872920921.32,837880712.76,834750843.65,837458536.42,818234355.11,810358698.16,833281234.34,792393458.43,737594268.2,803602382,803623903.03,819675925.09,755055823.35,750879460.1,763731738,630040946.4,483614543.75,468684733.86,485552192.07,644031085.5,564002853.68,NaN,NaN
Japan,633399910,657618780,683173680,661985460,682216508,735163564,762712348,759698716,722784816,670307400,656397029.64,709542435.2,792457256.34,665238281.4,626879732.76,671816143.25,683065773,687574234.6,736594954.92,580229651.72,605707016.7,642018380.28,656837343.6,651184918.4,633078286.75,643106308.96,618823280.52,590079019.5,589079156.12,553858290.18,513217279.08,501072271.98,517202380.89,492179128.65,439408929.75,419081068,398139378.7,376038893.28,378806405.25,385045093.8,382357942.65,419514608.16,429566886.48,443425313.5,437299857.96,417363792.78,406439296.35,370135156.77,343435816.82,355082930.84,347442911.52,341684963.64,345338913.36,NaN,NaN
Jordan,400134,599992,999999,1399951,1799920,600096,1986904,2111088,1493890,1360876,1395135,1379994,1829886.96,1990008,1899990.72,3996833.11,1400110.4,3173091.84,6200216.49,5999863.77,2918022.38,7079930.44,8830078.24,6949997.1,10710018.15,6100219.42,7300836.57,14250965.16,11999878.4,7999835.68,14808927.66,9700263,6300153.1,4000020.6,5999828.3,4999999.2,10946349,14835209.36,12995807.2,9403899.88,10299862.2,88820285.12,56316741.84,21529587.16,21883961.45,11650233.98,36935228.19,22219211.1,5148831.2,15799205.92,32808085.73,30941157.24,26308955.39,NaN,NaN
Kenya,3000523.32,3499939.8,7324012.08,10331084.88,13000229.97,11788182.45,13000467.24,10800211.43,15999847,22000670.56,18500803.75,18496553.88,20368903.86,19399871.4,21883422,22416791.04,25285238.32,25416150.09,20100675.96,26701719.74,36998644.86,27701487.52,29998573.44,34698719.72,48501318.75,46200809.46,47797093.55,57600903.75,49299748.58,49098475.52,52401113.1,47798207.2,42100310,50802041.36,32999074.68,62998551.2,50999124.3,53000071.21,54201311.12,69911961.6,80015221.65,62724076.8,68059376.55,64723090.44,72512748,77668039.8,79439247.9,73072631.7,67372298.28,70786586.64,111970132.75,113628758.75,130389723.15,NaN,NaN
Lao Peoples Democratic Republic,NaN,NaN,50050,50050,100100,399960,269940,850900,405216,106289,100254,99680,100284,99660,99801.24,99779.75,99789.86,51861.64,86866.56,4000178,3999696,150328,518240,NaN,1399690.24,NaN,300166.65,100152,99869.16,1099923.76,1662796.8,3121650.16,1899741.69,693686.88,2092923.92,1999701,5000114.46,2858796.72,4526238.69,3227224,6221307.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lebanon,7853098.26,5911940.65,9958944.25,11037995.28,10016137.76,11499720,12532153.4,13426215.23,15999792.64,19000554.08,29000750.88,32999910.6,38599464.24,19120340,7000020.86,17700339.96,13699830.3,14400299.28,15999953.76,14000410.8,16900493.4,21299756.49,16999651.02,17000455.32,11900309.76,10600125.44,10000120.8,11300034,14000226,11000180.38,12399783.9,14200015.2,18000234.72,10000097.1,25000342,21999773.6,21941728.62,23399712.27,22000399.58,24299683.2,29694558.96,19678353.3,16790663.04,17487285.93,8724074.1,7989843.15,13184282.1,14701963,17512826.04,20843066.24,16900378.65,15329849.15,17633976.56,NaN,NaN
Lesotho,10118.4,24900.12,18911.36,30103.05,49988.89,50136.9,99906.56,15892.58,23055.4,24845.5,36906.45,34947.35,135112.45,136081.92,300033.7,299976.08,500030.16,400103.22,400029.2,500047.38,499951.32,500062.5,499972.5,600045.6,99952.16,99975.36,400049.63,399863.76,499935.03,500040.24,800018.67,700003.5,1000054.24,1299993.73,1904010.69,2081904.66,1605879.63,1799996.4,1862921.6,3419921.52,4910035.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Liberia,49917.42,50106.51,99850.87,199784.94,299812.26,1400033.65,1599861.95,1200078,1500068.31,1800127.28,1400046.56,2470013.76,2189154,1200017.16,3055873.92,4287211.06,4009038.8,1998797.46,4216941.35,2066926.04,2000080.04,700074.38,899800.48,399956.4,1008230.08,765163.63,1599930.6,1600078.48,99783.55,99942.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Madagascar,828013.45,969614.6,1886004.12,1452405.41,2331526.05,2500565.47,3199295.22,3189505.88,6499820.6,7000288.92,5964636.8,5918140.9,4186712.31,4980321.99,3513155.06,3880897.53,4168250.24,4667029.38,3399424.8,4001209.26,3499828.08,6600483.24,7400709.42,2000629.7,5600151.89,6153981.96,3566726.84,3830651.01,2474035.96,4356462.88,3745367.82,3938602.68,5973876.92,6007068.48,7727554.98,8917211.78,3635214.12,3589362.72,4294926,3796425.18,3206118.36,2643607.32,4095694.05,2717038.04,7255844.64,3743068.5,4412232.48,7627857.48,4438701.6,4483416.06,5754383.25,4125063.51,5531627.62,NaN,NaN
Malawi,2600320,2299500,2299730,3000153.51,3000626,3000515,4000212.34,4999826,4987753.55,8593919.6,10301673.2,9708313.44,12441609,7453920,12887652.78,18888006.18,12831800,19562704,14449920,22799807.77,25732080,24199500,23116800,23602700,15930070,22713893.04,29847447.41,27199914.85,30300624.5,29999247.49,45999040,51799117.92,47999453.94,9059699.31,28202580,37899400,41200020,34799310,30000830,34588800,16780380,60082760,60988050,71630050,66170430,82958685,84329734.8,98189565,72042065,96534620,84937635,113368185,127758440,NaN,NaN
Malaysia,26195630.5,27088915.2,24278458.34,31686602.64,39999240.05,44000888.6,42000507,42999083.05,52399158.84,66079233.92,66697226.75,80817749.46,112181057.4,68878688.07,77572832.54,89998485,101998570.65,109500842.68,137501818.17,139301192.62,127898846.88,138099461.6,161001264.1,216001635.85,214998619.2,198899668.8,208598121.6,237099112.8,273101052.73,262101466.4,253428936.64,291948397.38,296482698.3,281259612.4,278851183.83,247351319.2,331958597.18,400318554,346093009.9,331158082.56,313662491.12,423423284,401438695.52,526320510.3,587112162.56,539694074.21,634331665.68,829853089.33,874399919.36,607323534,194100777.8,439650950.13,405525532.86,NaN,NaN
Mali,20376,105586,100772,100025.4,375448.92,599593.28,782784,922752,800064,3000567.52,2999400.96,3103950.9,5042408,2946736,1600056,4500859,7899525,5511377.92,6759099.36,6703739.97,3935897.8,5559527,3347381,20267590,11187960,8042814,9009468,8999397,8700054,9199344,9499134,10700480,12001080,11999000,12000690,12001255.8,25598912.22,17400482.41,18098511.21,12709685.6,14001295.77,NaN,NaN,152804684.94,59289539.52,66468861.36,87333114,89290840.24,26681207.58,77891949.12,110297052,127092307.66,139372291.52,NaN,NaN
Mauritania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,173922.9,358000,1100009.24,500021.66,1899983.36,1899899.4,1199998.59,400075.2,NaN,NaN,440027.04,439991.48,1910050.14,900057.86,900015.35,2000004.24,1699910.4,3500024.99,4500171.78,6158248.9,3982882.5,3999948.78,4000098.18,5000048.36,1521895.28,1800045.5,2399880.12,NaN,2900053.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Mexico,136993837.96,145453253.58,220783726.27,229040142.37,262977115.44,276972022.32,296110200.96,350662962.7,396389926.68,402973999.35,431901342.4,482184149.4,555624784.75,589107931.23,726320239.32,823718555.04,787047596.72,745477140.6,817845488.31,895282798.96,1099472885.94,1166435641,1074839930.78,1177683592.35,1246191462.75,1306352586.6,1358789445.93,1250562959.85,1273411402.7,1324763131,1139022213.94,1215244337.3,1181065493.44,1174125266.08,1043762227.2,1203775801.5,1195809577.2,1329319148.01,1287001112.04,1323206941,1347988239.96,865691916.18,887030159.48,912373694.69,1174334468.24,1014198761.54,1095049753.2,900965831.6,996084487.4,1030591852.05,1055523461.06,1238180604.15,1237301220.96,NaN,NaN
Mongolia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99973.5,599771.7,699948.6,1499967,1600114.6,799800,4400104.5,3700131.6,4299848,4599962,5700069.4,9500198.4,9700020,11700127.2,11800216.84,13099974.25,12800033.6,14300034.11,11300325.66,10000396.33,9100136.96,9999873.9,10999872,499896,500144.08,1999981.44,2000141.43,4999939.23,4200050.98,2799937,3400054.92,3200050.49,4447822.47,3985903.44,5872985.58,3657116.16,6510945.42,5981181.84,6921043.84,7520030,11025788.3,13933181.02,16262198.4,24701993.98,NaN,NaN
Morocco,8594777.2,15786878.4,14867081.43,11804149.5,18195836.97,25266185.91,26001865.71,37036173.3,34311569.43,37098832.05,47919518.36,53621361.01,62499580.56,62002195.2,63198283.05,82202909.94,75199946.55,80702432.16,87415494.1,82185020.31,96589697.6,91099158.31,110901881.01,104802706.5,128302320,140099926.97,132899193.78,158902865.64,144100245.24,163998078.84,139757795.28,129719889.72,168435486.16,131296805.2,140264891.5,119766650.64,166289211.1,167020611.76,191172376.35,193899971.8,183545225.28,228310121.34,189272364.84,209512603.52,302961050.76,285999762.99,275549756.4,248657313,177141587.35,199145595.6,200179251.66,167590901.25,216034654.88,NaN,NaN
Mozambique,2500656,2500400,3001080,4999826,4999680,3599184,3699200,4148220,4070208,4185519,6514485,8699444,8999760,3699080,3701400,6699100,10100059.2,14000177.8,10800488.72,16200600,20100150,20000160,7500060,1691640,1686620,1999690,2999403.9,1099529.2,1698840,2199561.81,2099990,3000365.94,1999149.23,4999746.36,5001320,6999233.25,1501005,3798795,8000517.15,9698159.8,16000873.62,17700200,1838250,3414400,6399750,17170100,11461350,41860850,15134710,43387400,32588150,25983650,47254900,NaN,NaN
Namibia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100001.67,99833.64,100074.52,100106.58,2919919.68,804989.65,1973156.67,1003051.31,1892175.04,1337137.89,209949.08,1268111.67,2849137.26,4866021.6,3986907.73,2519986.62,NaN,NaN
Nepal,600568,406482,600166,800147,999726,2109312,1804410,2322855,3346830,4090680,5553900,7713810,9002265,8960064,8420724,10686747,13012342,13745602,15478668,16768906,17975286,22881116,28057742.4,31655752.2,31700045.8,32900150,38112164.2,39801004.6,49273529,51837161.6,56999072,59399632.8,55257908.2,66399815.2,70000461,75000566,77400632.4,87399571.2,62000180,51771898.9,47204624,21837225,5465600,8118630,2856992,8780070,1938000,2789520,28330637,43148996,54769230.9,45950130,78286182,NaN,NaN
Netherlands,242898539.8,286700974.64,275504782,272282554.06,280365261.44,296235576,292981070.6,281197264.81,311478651.27,316105061.94,282102339.42,275050266.75,290853019.1,296637361.86,297420662.52,272097874,271581527,258910057.89,271746164.04,258300726.72,243410119.6,221964894,220500408.24,220836146.18,205866478.96,195536007.87,166329997.84,154466016.1,129479761.32,113680422.68,113609901.12,113063243.58,107750794.68,114549835.81,113100390.72,113099081.54,108750710.4,101500668.64,100050875.08,89700161,90872438.44,92334004.56,94140841,100065243.94,95222348.34,100718330.58,84426139.27,80870282.55,78466195.85,76285886.34,74309361.81,80849825.28,70698623.88,NaN,NaN
New Zealand,4264002.91,3438178.38,4004980.04,5878562.55,6520544.19,6814818.85,4863963.06,7827943.92,9697300.48,7825674.15,9734775.05,31213882.08,31830028.92,17467167.9,10057985.64,19620295.25,19704842.16,24227747,21653301.88,19670373,21005357.52,29124624.5,31981056.48,38519553.82,30751595,25919782.5,35254147.97,19618523.6,21200927.28,43739388.74,61404000,85785361.2,100127443.92,118691008.2,146481737.87,131601061.68,130148435.58,143522843.34,167761143.42,214588053.96,249633650.04,284984893.54,320170110,275721033,284397128,245961870,253888335.26,242694419.44,231182942.64,225305189.05,265601525.8,275856042,282168877.38,NaN,NaN
Nicaragua,3356859.66,3168925.04,9744091.05,9999729.74,15013967.16,12656360.97,15911030.25,16100006.56,17000420.91,16294964.58,17311896.32,17500068,35000241.5,21999997.5,16500025.72,22941814.74,36000167.28,34999612.24,17800110.72,30000070.73,38999920.8,30400015.95,51402203.04,38026936.05,44935656.6,55106646.72,38499944.25,58600267.8,21917834.25,31798030.52,26232188.4,26000091.04,21000317,10800093.72,24999916.5,25904393.91,19972977.78,21899960.85,20239058.16,14200336.8,11968266.6,35236106.03,36667146.48,33379358.08,35607485.6,42671262.26,41872143.92,34114866.12,47285253.36,39862992.85,54978645.02,65379021.18,36289594.8,NaN,NaN
Niger,NaN,NaN,NaN,100130.24,98707.41,100792.8,160242.75,151738.4,206300.16,70007.52,133991.7,210874,221192.77,81243.8,286627.92,558164.1,963505.3,748288.32,763713.54,1198677.6,2402994.12,1343667.84,1400407.47,1500539.85,2135644,1228166.31,2003925.39,1144262.42,1752655.6,1395429.25,198426.27,901337.36,1003455.36,2591376.58,5176170.09,5502550.2,495753.09,495081.72,1686703.68,2523207.34,3376367.28,6522178.54,2523525.48,2121370.02,2779991.59,4050948.85,2504834.28,1560000,3297165,4833600,3815100,12800000,7120000,NaN,NaN
Nigeria,398144.62,1191919.68,1503478.6,1095231.94,2008281.91,4598486.1,4001912.43,3997247.37,3424039.2,2585076.48,3590161.5,9141839.25,4702384.8,13202400.8,30209808.2,34990394.84,34997069.7,34998985.24,62392283.52,92196017.68,96698903.76,102995681.2,120599273.7,120207368.4,109594496,121005318,108291339,153196536.6,180387010.8,209986103.34,211986009.44,220002494.4,219987967.52,185997900,100012500,105018600,77308000,99988350,106981000,105616000,146804000,125131500,167789600,116324500,213229600,216849000,70134400,125037600,99592061.76,263131600,138420700,262459800,416340000,NaN,NaN
Norway,49899512,59903779.74,56373929.97,58014151.6,62018473.64,62027650.72,66151102.4,67246054.96,74920961.28,75853514.2,78729816.7,75884746.63,81803325.04,91966544.53,93203634.93,90156005.24,95734269.4,102315616,106296083.82,103054535.85,99444645.72,101353507.14,102416569.06,102158018.76,97414999.95,100577792.52,101415387.1,100080566.71,99912406,99931540.61,99507946.5,97603372.02,94838965.74,97130793.81,98448149.58,97889014.3,97328358.11,91690028.35,91160642.72,88434031.11,87917506.65,87373258.18,91199656.59,92631855.8,95310101.2,93772668.9,96751492.74,98009694.09,84395027.71,77683696.32,87360330.6,85266691.4,86511105.45,NaN,NaN
Pakistan,41654908.4,41074931.49,67354500,83728104.8,68753823.45,106805770.6,175494710.3,200868874.56,268749033.28,247496844.99,337776968.44,378505415.2,334757531.16,354559631.64,432357353.99,497204641.71,538038159.3,663777343.53,750975505.18,814889590.43,802596248.01,917819395.2,878654460,896181379.38,1079626589.29,1272607195.08,1222743131.36,1260881225.4,1394212408,1395120153.94,1385337438.96,1546322298.4,1564763459,1637301426.3,1871537712.75,1862012636.98,1956089531.04,1955886955.68,2067270400.8,2106074516.28,2124325284.6,2206097459.2,2264447741.51,2364601734,2584822928.53,2625109947.46,2486061809.64,2682103405.36,3161937137.28,2995815137.35,2919599680.24,2607505053.87,2963270754.72,NaN,NaN
Panama,4999948.8,9999942.47,10000282.21,11000088,8000048.28,9999891.3,8000027.97,13000188.44,14299843.14,15000374.74,14117063.62,16168996.14,11804936.99,13443155.21,13416348.01,11000082.98,9000062.4,9599860.92,11900025.63,11399916.42,13900050.9,13899813.84,11000060.13,12200143.28,13999864.08,20599925.45,20300257.25,21099794.12,18407333.14,21671649.09,16382970.15,23693574.3,26181150.8,17950136.61,16700227.04,27400227.17,21427822.98,21300307.92,17700335.6,15297050.62,16000232.2,15170747.28,17621987.74,15233105.68,15618225.9,17681743.58,14505971.04,15453212.74,17295945.48,21601238.96,13158091.8,13160138.04,26089186,NaN,NaN
Papua New Guinea,99875,99875,99875,100050,100050,300080,500035,499950,999873,1000224,1999928,1999866,2600130,3499712,3399807,4400160,5800009,6100250,3199680,3000184,7300315,3199920,3500082,3395920,5299917,6799650,7299930,6199938,6300360,5400276,6499920,8000244,7999881,7999881,8000064,7999935,8099804,3199995,2699973,4700025,4799890,4983140,6868950,14751590,13832280,11316900,12198350,13695000,19011000,15968000,11561000,15369000,16171000,NaN,NaN
Paraguay,49852.93,100104.07,100193.34,284776.8,267229.41,280126.07,299960.85,400208.2,500052.96,2451920.44,1239825.34,1452353.1,1000213.48,667124.1,300081.06,500372.45,300487.5,799552.37,1092329.7,1350637.62,2264616.25,1999716.64,1700512.44,1300375.44,3456900,3800503,1900080,2197250,3482982,3654738,4335900,4808160,9900135,9899175,9998940,13999590,15001095,20469792,18546959,18299240,22099200,34932480,41661880,50724460,41897640,47891650,76838300,58790514,58908800,81617850,100583680,96160500,113578455,NaN,NaN
Peru,54302724.81,70999101.06,69999911.57,60453367.65,64156723.08,40200457.6,61300162.98,58418258.98,67949415.24,66300427.44,71662032.48,100237286.08,80491556.4,113837344.99,83549114.07,100284877.26,107115523.07,103852822.84,88433182.24,84804930.24,100589360.88,71958800.34,52872683.4,55190242.56,47822263.83,127884695.5,159548604.81,158405479.24,113155133.7,84200342.44,58641153.48,64929404.76,98400944.27,110500341.03,129200719.88,133100919.46,149700921.04,170201250.64,168069526.35,190115384.14,198867287.5,210578643.16,204091194.09,210638876.94,180300284.64,203041795.23,246704414.9,203063364.21,261885479.5,223425278.58,251242528.68,280105910.98,265757266.05,NaN,NaN
Philippines,35816190,47959580,51841580,52334200,57593760,65408000,63686020,62679480,100018400,117249120,119922840,112328000,148714750,173480000,140639050,172590600,169369200,199442550,219668600,217380984,203549580,224419200,234795960,173455920,197418000,285572000,355218860,354594240,356655920,380607240,286960288,343379190,379080685,379051695,373889425,453553650,514227585,383161765,449160855,455473328,472337100,413630550,531346220,583205120,502782390,437330880,479400810,369994040,394744000,546949400,478013000,390780290,264879280,NaN,NaN
Poland,299396789.44,313905365.97,348288144,378768505.02,421943288.59,496344170.88,581175129.38,668895599.8,744218952.84,773872173.67,847191571.1,908670286.2,988827008.4,1045822510.08,1114949098.77,1093923614.86,1119055203.84,1153032765.97,1157616151.41,1177145883.4,1054133593.47,1073067211.06,1131229573.76,1051527661.8,1126750345,1160461071,1108400502,1238120600,1208016651.15,543503503.05,558688975.39,564407022.18,631165997.88,703199437.16,723300423.2,779874060.55,872374742.69,751669169.04,757940741.96,776108085.35,733372773.12,696130962.49,736584014.32,724294393.68,791220674.03,823834817.18,948113816.12,909177688.99,852912270,905608899,908600534.15,978653409.72,911672400.12,NaN,NaN
Portugal,68393240,55011354,86762344,108586920,88040482,69821689.96,101198350.35,100702775.56,111982553.37,76185364.68,89843011.79,129336344.54,126700841.42,125692854.46,139589800.02,135236758.44,152743401.18,136944015.3,153182075.88,134827987.46,143013016.55,136613453.44,123808865.78,121227775,134867549.7,147253350.15,146808945.78,153527249.28,142638176.72,147197297.52,137615411.96,123316375.99,124743327.18,123135218,119749156.2,125796722.1,114829338,123664899.52,112799102.46,106107485.6,96511031.4,153412735.52,102863282.19,117413022.12,95578729.54,81273693.9,102743244.72,97771206.65,90482382.18,93231471.76,88431458.1,100022467.2,112914378.18,NaN,NaN
Republic of Korea,216859735,199399265,198101280,171673996,198749088,236334924,272836808,280200132,312759185,346306302,337132221,360661572,396843003,430823952,448969920,345753096,370047046,438991652,420817518,422626788,406790772,290083880,344253954,375280818,396700032,404051661,415231966,424211270,464779278,457387266,421888524,426260610,411433605,402800323,398198940,373387485,407628260,356289490,338356224,325099082,295898627,287095752,265331118,304886160,329669760,240480000,274431188.5,226344851.25,178343568.39,168524618.13,173848265.49,239140331.43,188224303.96,NaN,NaN
Romania,274104982,42803280,85695975,101401856,144502625,207498516,288601868,330000000,349797200,366900336,431197758,420998808,441999844,490001545,788004000,611390304,570426634,820177917.2,785209476.63,645649457.73,881114715.8,883121131.71,877119793.6,856137488.46,879114885.88,715281172.65,719276295.15,719275213.05,777217536,764632191,274728360,361637446.17,410593123,227374882,232764965,265735001.31,219775192,267729600,181820835.9,239043665,268199305.22,238829890.37,251886905.16,269864064,298893105,251950947.39,265221608.58,279605527.7,295755273,305454590.48,313016118,289669984,344127352,NaN,NaN
Rwanda,NaN,NaN,NaN,NaN,NaN,NaN,49950,60104,78064,80256,100232,97121.28,82665.16,146930.04,140232.9,156070.32,100360,99960,99700,100485,99640,399900,500310,1000524,1000386,447480,1348777.28,260578,325710,1225290,664720,447499,400020,NaN,NaN,100000,99750,99510,100440,100050,99461,NaN,877632,709018.48,1214271.9,588533.25,2572798.8,2799149.68,535228.17,93426.56,76529.2,2281789.17,6705532.5,NaN,NaN
Saudi Arabia,1999845.12,1999940.28,2000125.05,2499796.6,2862964.08,5119092.1,1000190.35,1000121.2,999917.49,1199806.48,1500233.28,1500113.04,4000109.4,4999697.12,5700247.48,6414774.08,4708209.08,7019815.91,15971183.8,25168217.13,41534884.2,58974833.96,113270128.65,138600957.75,168989756.64,181499411.7,236700482.14,237999383.9,261999482.4,272999912.8,283998799.92,292000064.97,249999701.93,196000440.83,153000485.56,171000894.96,181001148.9,199999425.44,210000203.82,228000157.94,223061471.35,98246768,250291575.1,230710506.88,182779916.49,228660737.28,255990680.68,180391378.86,129260016.8,165900722.82,265649279.6,438218251.31,360222703.2,NaN,NaN
Senegal,2534582.88,2603702.98,3000135.6,2267492,3204610.56,5354064.54,5264927.2,3431201.64,2999959.4,3775684.58,5035257.66,5176357.62,7359951,8999826.36,9998834.16,10800085.6,11989949.72,10300548,8000871.55,6800067.72,6300418.3,3399892.06,8001002.1,7999709.04,6999849.43,7500856.72,6998995.05,8400877.98,6169002.42,5950010.9,9829767,9000650.88,13001128,12900639.67,5199646.61,7999920,7100828.28,7600860.6,14399714.66,16199529.39,15900407.25,19399733.22,13094942.5,19615470.28,12193528,1610072.13,1446984,1843768.96,18487818.93,27171300.92,19847597.64,29043166.35,27192191.7,NaN,NaN
Sierra Leone,NaN,NaN,NaN,NaN,NaN,20010,120120,199800,1130220,1150000,648210,530160,599925,492000,1316775,524790,655875,552975,1208190,768040,1254750,192780,398940,500080,1600030,1800105,200260,227907,874989,599886,199962,600002,1000207,999790,999790,999790,999978,99876,29927.56,50226.66,99820.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
